From,PM2.5 (µg/m3)
05/03/2023 22:00,89.88888889
05/03/2023 22:15,90.37037037
05/03/2023 22:30,90.85185185
05/03/2023 22:45,91.33333333
05/03/2023 23:00,91.81481482
05/03/2023 23:15,92.2962963
05/03/2023 23:30,92.77777778
05/03/2023 23:45,93.25925926
06/03/2023 00:00,93.74074074
06/03/2023 00:15,94.22222222
06/03/2023 00:30,94.7037037
06/03/2023 00:45,95.18518519
06/03/2023 01:00,95.66666667
06/03/2023 01:15,96.14814815
06/03/2023 01:30,96.62962963
06/03/2023 01:45,97.11111111
06/03/2023 02:00,97.59259259
06/03/2023 02:15,98.07407407
06/03/2023 02:30,98.55555556
06/03/2023 02:45,99.03703704
06/03/2023 03:00,99.51851852
06/03/2023 03:15,100
06/03/2023 03:30,100
06/03/2023 03:45,115
06/03/2023 04:00,115
06/03/2023 04:15,115
06/03/2023 04:30,115
06/03/2023 04:45,82
06/03/2023 05:00,82
06/03/2023 05:15,82
06/03/2023 05:30,82
06/03/2023 05:45,91
06/03/2023 06:00,91
06/03/2023 06:15,91
06/03/2023 06:30,91
06/03/2023 06:45,263
06/03/2023 07:00,263
06/03/2023 07:15,263
06/03/2023 07:30,263
06/03/2023 07:45,146
06/03/2023 08:00,146
06/03/2023 08:15,146
06/03/2023 08:30,146
06/03/2023 08:45,138
06/03/2023 09:00,138
06/03/2023 09:15,138
06/03/2023 09:30,138
06/03/2023 09:45,73
06/03/2023 10:00,73
06/03/2023 10:15,73
06/03/2023 10:30,73
06/03/2023 10:45,48
06/03/2023 11:00,48
06/03/2023 11:15,48
06/03/2023 11:30,48
06/03/2023 11:45,26
06/03/2023 12:00,26
06/03/2023 12:15,26
06/03/2023 12:30,26
06/03/2023 12:45,24
06/03/2023 13:00,24
06/03/2023 13:15,24
06/03/2023 13:30,24
06/03/2023 13:45,21
06/03/2023 14:00,21
06/03/2023 14:15,21
06/03/2023 14:30,21
06/03/2023 14:45,22
06/03/2023 15:00,22
06/03/2023 15:15,22
06/03/2023 15:30,22
06/03/2023 15:45,28
06/03/2023 16:00,28
06/03/2023 16:15,28
06/03/2023 16:30,28
06/03/2023 16:45,30
06/03/2023 17:00,30
06/03/2023 17:15,30
06/03/2023 17:30,30
06/03/2023 17:45,34
06/03/2023 18:00,34
06/03/2023 18:15,34
06/03/2023 18:30,34
06/03/2023 18:45,67
06/03/2023 19:00,67
06/03/2023 19:15,67
06/03/2023 19:30,67
06/03/2023 19:45,61
06/03/2023 20:00,61
06/03/2023 20:15,61
06/03/2023 20:30,61
06/03/2023 20:45,84
06/03/2023 21:00,84
06/03/2023 21:15,84
06/03/2023 21:30,84
06/03/2023 21:45,58
06/03/2023 22:00,58
06/03/2023 22:15,58
06/03/2023 22:30,58
06/03/2023 22:45,73
06/03/2023 23:00,73
06/03/2023 23:15,73
06/03/2023 23:30,73
06/03/2023 23:45,61
07/03/2023 00:00,61
07/03/2023 00:15,61
07/03/2023 00:30,61
07/03/2023 00:45,74
07/03/2023 01:00,74
07/03/2023 01:15,74
07/03/2023 01:30,74
07/03/2023 01:45,88
07/03/2023 02:00,88
07/03/2023 02:15,88
07/03/2023 02:30,88
07/03/2023 02:45,99
07/03/2023 03:00,99
07/03/2023 03:15,99
07/03/2023 03:30,99
07/03/2023 03:45,98
07/03/2023 04:00,98
07/03/2023 04:15,98
07/03/2023 04:30,98
07/03/2023 04:45,120
07/03/2023 05:00,120
07/03/2023 05:15,120
07/03/2023 05:30,120
07/03/2023 05:45,111
07/03/2023 06:00,111
07/03/2023 06:15,111
07/03/2023 06:30,111
07/03/2023 06:45,143
07/03/2023 07:00,143
07/03/2023 07:15,143
07/03/2023 07:30,143
07/03/2023 07:45,135
07/03/2023 08:00,135
07/03/2023 08:15,135
07/03/2023 08:30,135
07/03/2023 08:45,97
07/03/2023 09:00,97
07/03/2023 09:15,97
07/03/2023 09:30,97
07/03/2023 09:45,127
07/03/2023 10:00,127
07/03/2023 10:15,127
07/03/2023 10:30,127
07/03/2023 10:45,50
07/03/2023 11:00,50
07/03/2023 11:15,50
07/03/2023 11:30,50
07/03/2023 11:45,32
07/03/2023 12:00,32
07/03/2023 12:15,32
07/03/2023 12:30,32
07/03/2023 12:45,37
07/03/2023 13:00,37
07/03/2023 13:15,37
07/03/2023 13:30,37
07/03/2023 13:45,38
07/03/2023 14:00,38
07/03/2023 14:15,38
07/03/2023 14:30,38
07/03/2023 14:45,32
07/03/2023 15:00,32
07/03/2023 15:15,32
07/03/2023 15:30,32
07/03/2023 15:45,27
07/03/2023 16:00,27
07/03/2023 16:15,27
07/03/2023 16:30,27
07/03/2023 16:45,29
07/03/2023 17:00,29
07/03/2023 17:15,29
07/03/2023 17:30,29
07/03/2023 17:45,37
07/03/2023 18:00,37
07/03/2023 18:15,37
07/03/2023 18:30,37
07/03/2023 18:45,44
07/03/2023 19:00,44
07/03/2023 19:15,44
07/03/2023 19:30,44
07/03/2023 19:45,42
07/03/2023 20:00,42
07/03/2023 20:15,42
07/03/2023 20:30,42
07/03/2023 20:45,36
07/03/2023 21:00,36
07/03/2023 21:15,36
07/03/2023 21:30,36
07/03/2023 21:45,41
07/03/2023 22:00,41
07/03/2023 22:15,41
07/03/2023 22:30,41
07/03/2023 22:45,54
07/03/2023 23:00,54
07/03/2023 23:15,54
07/03/2023 23:30,54
07/03/2023 23:45,65
08/03/2023 00:00,65
08/03/2023 00:15,65
08/03/2023 00:30,65
08/03/2023 00:45,53
08/03/2023 01:00,53
08/03/2023 01:15,53
08/03/2023 01:30,53
08/03/2023 01:45,52
08/03/2023 02:00,52
08/03/2023 02:15,52
08/03/2023 02:30,52
08/03/2023 02:45,41
08/03/2023 03:00,41
08/03/2023 03:15,41
08/03/2023 03:30,41
08/03/2023 03:45,31
08/03/2023 04:00,31
08/03/2023 04:15,31
08/03/2023 04:30,31
08/03/2023 04:45,37
08/03/2023 05:00,37
08/03/2023 05:15,37
08/03/2023 05:30,37
08/03/2023 05:45,47
08/03/2023 06:00,47
08/03/2023 06:15,47
08/03/2023 06:30,47
08/03/2023 06:45,73
08/03/2023 07:00,73
08/03/2023 07:15,73
08/03/2023 07:30,73
08/03/2023 07:45,101
08/03/2023 08:00,101
08/03/2023 08:15,101
08/03/2023 08:30,101
08/03/2023 08:45,128
08/03/2023 09:00,128
08/03/2023 09:15,128
08/03/2023 09:30,128
08/03/2023 09:45,27
08/03/2023 10:00,27
08/03/2023 10:15,27
08/03/2023 10:30,27
08/03/2023 10:45,36
08/03/2023 11:00,36
08/03/2023 11:15,36
08/03/2023 11:30,36
08/03/2023 11:45,53
08/03/2023 12:00,53
08/03/2023 12:15,53
08/03/2023 12:30,53
08/03/2023 12:45,38
08/03/2023 13:00,38
08/03/2023 13:15,38
08/03/2023 13:30,38
08/03/2023 13:45,30
08/03/2023 14:00,30
08/03/2023 14:15,30
08/03/2023 14:30,30
08/03/2023 14:45,31
08/03/2023 15:00,31
08/03/2023 15:15,31
08/03/2023 15:30,31
08/03/2023 15:45,32
08/03/2023 16:00,32
08/03/2023 16:15,32
08/03/2023 16:30,32
08/03/2023 16:45,41
08/03/2023 17:00,41
08/03/2023 17:15,41
08/03/2023 17:30,41
08/03/2023 17:45,33
08/03/2023 18:00,33
08/03/2023 18:15,33
08/03/2023 18:30,33
08/03/2023 18:45,47
08/03/2023 19:00,47
08/03/2023 19:15,47
08/03/2023 19:30,47
08/03/2023 19:45,132
08/03/2023 20:00,132
08/03/2023 20:15,132
08/03/2023 20:30,132
08/03/2023 20:45,124
08/03/2023 21:00,124
08/03/2023 21:15,124
08/03/2023 21:30,124
08/03/2023 21:45,49
08/03/2023 22:00,49
08/03/2023 22:15,49
08/03/2023 22:30,49
08/03/2023 22:45,51
08/03/2023 23:00,51
08/03/2023 23:15,51
08/03/2023 23:30,51
08/03/2023 23:45,60
09/03/2023 00:00,60
09/03/2023 00:15,60
09/03/2023 00:30,60
09/03/2023 00:45,57
09/03/2023 01:00,57
09/03/2023 01:15,57
09/03/2023 01:30,57
09/03/2023 01:45,65
09/03/2023 02:00,65
09/03/2023 02:15,65
09/03/2023 02:30,65
09/03/2023 02:45,78
09/03/2023 03:00,78
09/03/2023 03:15,78
09/03/2023 03:30,78
09/03/2023 03:45,93
09/03/2023 04:00,93
09/03/2023 04:15,93
09/03/2023 04:30,93
09/03/2023 04:45,103
09/03/2023 05:00,103
09/03/2023 05:15,103
09/03/2023 05:30,103
09/03/2023 05:45,95
09/03/2023 06:00,95
09/03/2023 06:15,95
09/03/2023 06:30,95
09/03/2023 06:45,74
09/03/2023 07:00,74
09/03/2023 07:15,74
09/03/2023 07:30,74
09/03/2023 07:45,93
09/03/2023 08:00,93
09/03/2023 08:15,93
09/03/2023 08:30,93
09/03/2023 08:45,94
09/03/2023 09:00,94
09/03/2023 09:15,94
09/03/2023 09:30,94
09/03/2023 09:45,90
09/03/2023 10:00,90
09/03/2023 10:15,90
09/03/2023 10:30,90
09/03/2023 10:45,75
09/03/2023 11:00,75
09/03/2023 11:15,75
09/03/2023 11:30,75
09/03/2023 11:45,48
09/03/2023 12:00,48
09/03/2023 12:15,48
09/03/2023 12:30,48
09/03/2023 12:45,46
09/03/2023 13:00,46
09/03/2023 13:15,46
09/03/2023 13:30,46
09/03/2023 13:45,50
09/03/2023 14:00,50
09/03/2023 14:15,50
09/03/2023 14:30,50
09/03/2023 14:45,62
09/03/2023 15:00,62
09/03/2023 15:15,62
09/03/2023 15:30,62
09/03/2023 15:45,60
09/03/2023 16:00,60
09/03/2023 16:15,60
09/03/2023 16:30,60
09/03/2023 16:45,57
09/03/2023 17:00,57
09/03/2023 17:15,57
09/03/2023 17:30,57
09/03/2023 17:45,62
09/03/2023 18:00,62
09/03/2023 18:15,62
09/03/2023 18:30,62
09/03/2023 18:45,85
09/03/2023 19:00,85
09/03/2023 19:15,85
09/03/2023 19:30,85
09/03/2023 19:45,28
09/03/2023 20:00,28
09/03/2023 20:15,28
09/03/2023 20:30,28
09/03/2023 20:45,27
09/03/2023 21:00,27
09/03/2023 21:15,27
09/03/2023 21:30,27
09/03/2023 21:45,30
09/03/2023 22:00,30
09/03/2023 22:15,30
09/03/2023 22:30,30
09/03/2023 22:45,39
09/03/2023 23:00,39
09/03/2023 23:15,39
09/03/2023 23:30,39
09/03/2023 23:45,42
10/03/2023 00:00,42
10/03/2023 00:15,42
10/03/2023 00:30,42
10/03/2023 00:45,42
10/03/2023 01:00,42
10/03/2023 01:15,42
10/03/2023 01:30,42
10/03/2023 01:45,43
10/03/2023 02:00,43
10/03/2023 02:15,43
10/03/2023 02:30,43
10/03/2023 02:45,54
10/03/2023 03:00,54
10/03/2023 03:15,54
10/03/2023 03:30,54
10/03/2023 03:45,42
10/03/2023 04:00,42
10/03/2023 04:15,42
10/03/2023 04:30,42
10/03/2023 04:45,40
10/03/2023 05:00,40
10/03/2023 05:15,40
10/03/2023 05:30,40
10/03/2023 05:45,47
10/03/2023 06:00,47
10/03/2023 06:15,47
10/03/2023 06:30,47
10/03/2023 06:45,55
10/03/2023 07:00,55
10/03/2023 07:15,55
10/03/2023 07:30,55
10/03/2023 07:45,101
10/03/2023 08:00,101
10/03/2023 08:15,101
10/03/2023 08:30,101
10/03/2023 08:45,117
10/03/2023 09:00,117
10/03/2023 09:15,117
10/03/2023 09:30,117
10/03/2023 09:45,74
10/03/2023 10:00,74
10/03/2023 10:15,74
10/03/2023 10:30,74
10/03/2023 10:45,37
10/03/2023 11:00,37
10/03/2023 11:15,37
10/03/2023 11:30,37
10/03/2023 11:45,39
10/03/2023 12:00,39
10/03/2023 12:15,39
10/03/2023 12:30,39
10/03/2023 12:45,48
10/03/2023 13:00,48
10/03/2023 13:15,48
10/03/2023 13:30,48
10/03/2023 13:45,35
10/03/2023 14:00,35
10/03/2023 14:15,35
10/03/2023 14:30,35
10/03/2023 14:45,34
10/03/2023 15:00,34
10/03/2023 15:15,34
10/03/2023 15:30,34
10/03/2023 15:45,30
10/03/2023 16:00,30
10/03/2023 16:15,30
10/03/2023 16:30,30
10/03/2023 16:45,41
10/03/2023 17:00,41
10/03/2023 17:15,41
10/03/2023 17:30,41
10/03/2023 17:45,59
10/03/2023 18:00,59
10/03/2023 18:15,59
10/03/2023 18:30,59
10/03/2023 18:45,160
10/03/2023 19:00,160
10/03/2023 19:15,160
10/03/2023 19:30,160
10/03/2023 19:45,124
10/03/2023 20:00,124
10/03/2023 20:15,124
10/03/2023 20:30,124
10/03/2023 20:45,86
10/03/2023 21:00,86
10/03/2023 21:15,86
10/03/2023 21:30,86
10/03/2023 21:45,43
10/03/2023 22:00,43
10/03/2023 22:15,43
10/03/2023 22:30,43
10/03/2023 22:45,42
10/03/2023 23:00,42
10/03/2023 23:15,42
10/03/2023 23:30,42
10/03/2023 23:45,45
11/03/2023 00:00,45
11/03/2023 00:15,45
11/03/2023 00:30,45
11/03/2023 00:45,59
11/03/2023 01:00,59
11/03/2023 01:15,59
11/03/2023 01:30,59
11/03/2023 01:45,71
11/03/2023 02:00,71
11/03/2023 02:15,71
11/03/2023 02:30,71
11/03/2023 02:45,62
11/03/2023 03:00,62
11/03/2023 03:15,62
11/03/2023 03:30,62
11/03/2023 03:45,69
11/03/2023 04:00,69
11/03/2023 04:15,69
11/03/2023 04:30,69
11/03/2023 04:45,62
11/03/2023 05:00,62
11/03/2023 05:15,62
11/03/2023 05:30,62
11/03/2023 05:45,53
11/03/2023 06:00,53
11/03/2023 06:15,53
11/03/2023 06:30,53
11/03/2023 06:45,57
11/03/2023 07:00,57
11/03/2023 07:15,57
11/03/2023 07:30,57
11/03/2023 07:45,78
11/03/2023 08:00,78
11/03/2023 08:15,78
11/03/2023 08:30,78
11/03/2023 08:45,89
11/03/2023 09:00,89
11/03/2023 09:15,89
11/03/2023 09:30,89
11/03/2023 09:45,59
11/03/2023 10:00,59
11/03/2023 10:15,59
11/03/2023 10:30,59
11/03/2023 10:45,71
11/03/2023 11:00,71
11/03/2023 11:15,71
11/03/2023 11:30,71
11/03/2023 11:45,58
11/03/2023 12:00,58
11/03/2023 12:15,58
11/03/2023 12:30,58
11/03/2023 12:45,50
11/03/2023 13:00,50
11/03/2023 13:15,50
11/03/2023 13:30,50
11/03/2023 13:45,53
11/03/2023 14:00,53
11/03/2023 14:15,53
11/03/2023 14:30,53
11/03/2023 14:45,51
11/03/2023 15:00,51
11/03/2023 15:15,51
11/03/2023 15:30,51
11/03/2023 15:45,38
11/03/2023 16:00,38
11/03/2023 16:15,38
11/03/2023 16:30,38
11/03/2023 16:45,35
11/03/2023 17:00,35
11/03/2023 17:15,35
11/03/2023 17:30,35
11/03/2023 17:45,33
11/03/2023 18:00,33
11/03/2023 18:15,33
11/03/2023 18:30,33
11/03/2023 18:45,39
11/03/2023 19:00,39
11/03/2023 19:15,39
11/03/2023 19:30,39
11/03/2023 19:45,51
11/03/2023 20:00,51
11/03/2023 20:15,51
11/03/2023 20:30,51
11/03/2023 20:45,52
11/03/2023 21:00,52
11/03/2023 21:15,52
11/03/2023 21:30,52
11/03/2023 21:45,60
11/03/2023 22:00,60
11/03/2023 22:15,60
11/03/2023 22:30,60
11/03/2023 22:45,48
11/03/2023 23:00,48
11/03/2023 23:15,48
11/03/2023 23:30,48
11/03/2023 23:45,63
12/03/2023 00:00,63
12/03/2023 00:15,63
12/03/2023 00:30,63
12/03/2023 00:45,75
12/03/2023 01:00,75
12/03/2023 01:15,75
12/03/2023 01:30,75
12/03/2023 01:45,83
12/03/2023 02:00,83
12/03/2023 02:15,83
12/03/2023 02:30,83
12/03/2023 02:45,86
12/03/2023 03:00,86
12/03/2023 03:15,86
12/03/2023 03:30,86
12/03/2023 03:45,116
12/03/2023 04:00,116
12/03/2023 04:15,116
12/03/2023 04:30,116
12/03/2023 04:45,90
12/03/2023 05:00,90
12/03/2023 05:15,90
12/03/2023 05:30,90
12/03/2023 05:45,88
12/03/2023 06:00,88
12/03/2023 06:15,88
12/03/2023 06:30,88
12/03/2023 06:45,92
12/03/2023 07:00,92
12/03/2023 07:15,92
12/03/2023 07:30,92
12/03/2023 07:45,111
12/03/2023 08:00,111
12/03/2023 08:15,111
12/03/2023 08:30,111
12/03/2023 08:45,93
12/03/2023 09:00,93
12/03/2023 09:15,93
12/03/2023 09:30,93
12/03/2023 09:45,67
12/03/2023 10:00,67
12/03/2023 10:15,67
12/03/2023 10:30,67
12/03/2023 10:45,41
12/03/2023 11:00,41
12/03/2023 11:15,41
12/03/2023 11:30,41
12/03/2023 11:45,41
12/03/2023 12:00,41
12/03/2023 12:15,41
12/03/2023 12:30,41
12/03/2023 12:45,38
12/03/2023 13:00,38
12/03/2023 13:15,38
12/03/2023 13:30,38
12/03/2023 13:45,37
12/03/2023 14:00,37
12/03/2023 14:15,37
12/03/2023 14:30,37
12/03/2023 14:45,36
12/03/2023 15:00,36
12/03/2023 15:15,36
12/03/2023 15:30,36
12/03/2023 15:45,43
12/03/2023 16:00,43
12/03/2023 16:15,43
12/03/2023 16:30,43
12/03/2023 16:45,51
12/03/2023 17:00,51
12/03/2023 17:15,51
12/03/2023 17:30,51
12/03/2023 17:45,81
12/03/2023 18:00,81
12/03/2023 18:15,81
12/03/2023 18:30,81
12/03/2023 18:45,246
12/03/2023 19:00,246
12/03/2023 19:15,246
12/03/2023 19:30,246
12/03/2023 19:45,110
12/03/2023 20:00,110
12/03/2023 20:15,110
12/03/2023 20:30,110
12/03/2023 20:45,93
12/03/2023 21:00,93
12/03/2023 21:15,93
12/03/2023 21:30,93
12/03/2023 21:45,76
12/03/2023 22:00,76
12/03/2023 22:15,76
12/03/2023 22:30,76
12/03/2023 22:45,69
12/03/2023 23:00,69
12/03/2023 23:15,69
12/03/2023 23:30,69
12/03/2023 23:45,83
13/03/2023 00:00,83
13/03/2023 00:15,83
13/03/2023 00:30,83
13/03/2023 00:45,86
13/03/2023 01:00,86
13/03/2023 01:15,86
13/03/2023 01:30,86
13/03/2023 01:45,86
13/03/2023 02:00,86
13/03/2023 02:15,86
13/03/2023 02:30,86
13/03/2023 02:45,94
13/03/2023 03:00,94
13/03/2023 03:15,94
13/03/2023 03:30,94
13/03/2023 03:45,137
13/03/2023 04:00,137
13/03/2023 04:15,137
13/03/2023 04:30,137
13/03/2023 04:45,119
13/03/2023 05:00,119
13/03/2023 05:15,119
13/03/2023 05:30,119
13/03/2023 05:45,117
13/03/2023 06:00,117
13/03/2023 06:15,117
13/03/2023 06:30,117
13/03/2023 06:45,151
13/03/2023 07:00,151
13/03/2023 07:15,151
13/03/2023 07:30,151
13/03/2023 07:45,122
13/03/2023 08:00,122
13/03/2023 08:15,122
13/03/2023 08:30,122
13/03/2023 08:45,136
13/03/2023 09:00,136
13/03/2023 09:15,136
13/03/2023 09:30,136
13/03/2023 09:45,70
13/03/2023 10:00,70
13/03/2023 10:15,70
13/03/2023 10:30,70
13/03/2023 10:45,55
13/03/2023 11:00,55
13/03/2023 11:15,55
13/03/2023 11:30,55
13/03/2023 11:45,43
13/03/2023 12:00,43
13/03/2023 12:15,43
13/03/2023 12:30,43
13/03/2023 12:45,41
13/03/2023 13:00,41
13/03/2023 13:15,41
13/03/2023 13:30,41
13/03/2023 13:45,51
13/03/2023 14:00,51
13/03/2023 14:15,51
13/03/2023 14:30,51
13/03/2023 14:45,42
13/03/2023 15:00,42
13/03/2023 15:15,42
13/03/2023 15:30,42
13/03/2023 15:45,43
13/03/2023 16:00,43
13/03/2023 16:15,43
13/03/2023 16:30,43
13/03/2023 16:45,42
13/03/2023 17:00,42
13/03/2023 17:15,42
13/03/2023 17:30,42
13/03/2023 17:45,53
13/03/2023 18:00,53
13/03/2023 18:15,53
13/03/2023 18:30,53
13/03/2023 18:45,70
13/03/2023 19:00,70
13/03/2023 19:15,70
13/03/2023 19:30,70
13/03/2023 19:45,87
13/03/2023 20:00,87
13/03/2023 20:15,87
13/03/2023 20:30,87
13/03/2023 20:45,67
13/03/2023 21:00,67
13/03/2023 21:15,67
13/03/2023 21:30,67
13/03/2023 21:45,77
13/03/2023 22:00,77
13/03/2023 22:15,77
13/03/2023 22:30,77
13/03/2023 22:45,75
13/03/2023 23:00,75
13/03/2023 23:15,75
13/03/2023 23:30,75
13/03/2023 23:45,64
14/03/2023 00:00,64
14/03/2023 00:15,64
14/03/2023 00:30,64
14/03/2023 00:45,93
14/03/2023 01:00,93
14/03/2023 01:15,93
14/03/2023 01:30,93
14/03/2023 01:45,97
14/03/2023 02:00,97
14/03/2023 02:15,97
14/03/2023 02:30,97
14/03/2023 02:45,157
14/03/2023 03:00,157
14/03/2023 03:15,157
14/03/2023 03:30,157
14/03/2023 03:45,126
14/03/2023 04:00,126
14/03/2023 04:15,126
14/03/2023 04:30,126
14/03/2023 04:45,103
14/03/2023 05:00,103
14/03/2023 05:15,103
14/03/2023 05:30,103
14/03/2023 05:45,150
14/03/2023 06:00,150
14/03/2023 06:15,150
14/03/2023 06:30,150
14/03/2023 06:45,151
14/03/2023 07:00,151
14/03/2023 07:15,151
14/03/2023 07:30,151
14/03/2023 07:45,129
14/03/2023 08:00,129
14/03/2023 08:15,129
14/03/2023 08:30,129
14/03/2023 08:45,79
14/03/2023 09:00,79
14/03/2023 09:15,79
14/03/2023 09:30,79
14/03/2023 09:45,67
14/03/2023 10:00,67
14/03/2023 10:15,67
14/03/2023 10:30,67
14/03/2023 10:45,54
14/03/2023 11:00,54
14/03/2023 11:15,54
14/03/2023 11:30,54
14/03/2023 11:45,55
14/03/2023 12:00,55
14/03/2023 12:15,55
14/03/2023 12:30,55
14/03/2023 12:45,45
14/03/2023 13:00,45
14/03/2023 13:15,45
14/03/2023 13:30,45
14/03/2023 13:45,28
14/03/2023 14:00,28
14/03/2023 14:15,28
14/03/2023 14:30,28
14/03/2023 14:45,23
14/03/2023 15:00,23
14/03/2023 15:15,23
14/03/2023 15:30,23
14/03/2023 15:45,35
14/03/2023 16:00,35
14/03/2023 16:15,35
14/03/2023 16:30,35
14/03/2023 16:45,39
14/03/2023 17:00,48.75000001
14/03/2023 17:15,58.50000001
14/03/2023 17:30,68.25
14/03/2023 17:45,78.00000001
14/03/2023 18:00,87.75000001
14/03/2023 18:15,97.5
14/03/2023 18:30,107.25
14/03/2023 18:45,117
14/03/2023 19:00,117
14/03/2023 19:15,117
14/03/2023 19:30,117
14/03/2023 19:45,86
14/03/2023 20:00,86
14/03/2023 20:15,86
14/03/2023 20:30,86
14/03/2023 20:45,99
14/03/2023 21:00,99
14/03/2023 21:15,99
14/03/2023 21:30,99
14/03/2023 21:45,123
14/03/2023 22:00,123
14/03/2023 22:15,123
14/03/2023 22:30,123
14/03/2023 22:45,144
14/03/2023 23:00,144
14/03/2023 23:15,144
14/03/2023 23:30,144
14/03/2023 23:45,124
15/03/2023 00:00,124
15/03/2023 00:15,124
15/03/2023 00:30,124
15/03/2023 00:45,136
15/03/2023 01:00,136
15/03/2023 01:15,136
15/03/2023 01:30,136
15/03/2023 01:45,134
15/03/2023 02:00,134
15/03/2023 02:15,134
15/03/2023 02:30,134
15/03/2023 02:45,130
15/03/2023 03:00,130
15/03/2023 03:15,130
15/03/2023 03:30,130
15/03/2023 03:45,154
15/03/2023 04:00,154
15/03/2023 04:15,154
15/03/2023 04:30,154
15/03/2023 04:45,160
15/03/2023 05:00,160
15/03/2023 05:15,160
15/03/2023 05:30,160
15/03/2023 05:45,101
15/03/2023 06:00,101
15/03/2023 06:15,101
15/03/2023 06:30,101
15/03/2023 06:45,280
15/03/2023 07:00,280
15/03/2023 07:15,280
15/03/2023 07:30,280
15/03/2023 07:45,203
15/03/2023 08:00,203
15/03/2023 08:15,203
15/03/2023 08:30,203
15/03/2023 08:45,134
15/03/2023 09:00,134
15/03/2023 09:15,134
15/03/2023 09:30,134
15/03/2023 09:45,93
15/03/2023 10:00,93
15/03/2023 10:15,93
15/03/2023 10:30,93
15/03/2023 10:45,77
15/03/2023 11:00,77
15/03/2023 11:15,77
15/03/2023 11:30,77
15/03/2023 11:45,65
15/03/2023 12:00,65
15/03/2023 12:15,65
15/03/2023 12:30,65
15/03/2023 12:45,37
15/03/2023 13:00,37
15/03/2023 13:15,37
15/03/2023 13:30,37
15/03/2023 13:45,30
15/03/2023 14:00,30
15/03/2023 14:15,30
15/03/2023 14:30,30
15/03/2023 14:45,32
15/03/2023 15:00,32
15/03/2023 15:15,32
15/03/2023 15:30,32
15/03/2023 15:45,36
15/03/2023 16:00,36
15/03/2023 16:15,36
15/03/2023 16:30,36
15/03/2023 16:45,129
15/03/2023 17:00,129
15/03/2023 17:15,129
15/03/2023 17:30,129
15/03/2023 17:45,47
15/03/2023 18:00,47
15/03/2023 18:15,47
15/03/2023 18:30,47
15/03/2023 18:45,49
15/03/2023 19:00,49
15/03/2023 19:15,49
15/03/2023 19:30,49
15/03/2023 19:45,83
15/03/2023 20:00,83
15/03/2023 20:15,83
15/03/2023 20:30,83
15/03/2023 20:45,77
15/03/2023 21:00,77
15/03/2023 21:15,77
15/03/2023 21:30,77
15/03/2023 21:45,84
15/03/2023 22:00,84
15/03/2023 22:15,84
15/03/2023 22:30,84
15/03/2023 22:45,111
15/03/2023 23:00,111
15/03/2023 23:15,111
15/03/2023 23:30,111
15/03/2023 23:45,111
16/03/2023 00:00,111
16/03/2023 00:15,111
16/03/2023 00:30,111
16/03/2023 00:45,129
16/03/2023 01:00,129
16/03/2023 01:15,129
16/03/2023 01:30,129
16/03/2023 01:45,94
16/03/2023 02:00,94
16/03/2023 02:15,94
16/03/2023 02:30,94
16/03/2023 02:45,124
16/03/2023 03:00,124
16/03/2023 03:15,124
16/03/2023 03:30,124
16/03/2023 03:45,104
16/03/2023 04:00,104
16/03/2023 04:15,104
16/03/2023 04:30,104
16/03/2023 04:45,112
16/03/2023 05:00,112
16/03/2023 05:15,112
16/03/2023 05:30,112
16/03/2023 05:45,164
16/03/2023 06:00,164
16/03/2023 06:15,164
16/03/2023 06:30,164
16/03/2023 06:45,139
16/03/2023 07:00,139
16/03/2023 07:15,139
16/03/2023 07:30,139
16/03/2023 07:45,113
16/03/2023 08:00,113
16/03/2023 08:15,113
16/03/2023 08:30,113
16/03/2023 08:45,124
16/03/2023 09:00,124
16/03/2023 09:15,124
16/03/2023 09:30,124
16/03/2023 09:45,52
16/03/2023 10:00,52
16/03/2023 10:15,52
16/03/2023 10:30,52
16/03/2023 10:45,47
16/03/2023 11:00,47
16/03/2023 11:15,47
16/03/2023 11:30,47
16/03/2023 11:45,52
16/03/2023 12:00,52
16/03/2023 12:15,52
16/03/2023 12:30,52
16/03/2023 12:45,46
16/03/2023 13:00,46
16/03/2023 13:15,46
