From,PM10 (µg/m3)
28/03/2023 18:15,245
28/03/2023 18:30,245
28/03/2023 18:45,245
28/03/2023 19:00,237
28/03/2023 19:15,237
28/03/2023 19:30,237
28/03/2023 19:45,237
28/03/2023 20:00,237
28/03/2023 20:15,237
28/03/2023 20:30,237
28/03/2023 20:45,237
28/03/2023 21:00,237
28/03/2023 21:15,215
28/03/2023 21:30,215
28/03/2023 21:45,215
28/03/2023 22:00,215
28/03/2023 22:15,215
28/03/2023 22:30,194
28/03/2023 22:45,194
28/03/2023 23:00,194
28/03/2023 23:15,194
28/03/2023 23:30,194
28/03/2023 23:45,175
29/03/2023 00:00,175
29/03/2023 00:15,175
29/03/2023 00:30,175
29/03/2023 00:45,175
29/03/2023 01:00,NA
29/03/2023 01:15,NA
29/03/2023 01:30,NA
29/03/2023 01:45,NA
29/03/2023 02:00,NA
29/03/2023 02:15,334
29/03/2023 02:30,334
29/03/2023 02:45,334
29/03/2023 03:00,334
29/03/2023 03:15,NA
29/03/2023 03:30,334
29/03/2023 03:45,334
29/03/2023 04:00,334
29/03/2023 04:15,328
29/03/2023 04:30,328
29/03/2023 04:45,328
29/03/2023 05:00,328
29/03/2023 05:15,348
29/03/2023 05:30,348
29/03/2023 05:45,348
29/03/2023 06:00,348
29/03/2023 06:15,348
29/03/2023 06:30,244
29/03/2023 06:45,244
29/03/2023 07:00,244
29/03/2023 07:15,244
29/03/2023 07:30,244
29/03/2023 07:45,244
29/03/2023 08:00,244
29/03/2023 08:15,244
29/03/2023 08:30,252
29/03/2023 08:45,252
29/03/2023 09:00,252
29/03/2023 09:15,252
29/03/2023 09:30,252
29/03/2023 09:45,252
29/03/2023 10:00,180
29/03/2023 10:15,180
29/03/2023 10:30,180
29/03/2023 10:45,180
29/03/2023 11:00,91
29/03/2023 11:15,91
29/03/2023 11:30,91
29/03/2023 11:45,91
29/03/2023 12:00,117
29/03/2023 12:15,117
29/03/2023 12:30,117
29/03/2023 12:45,117
29/03/2023 13:00,117
29/03/2023 13:15,103
29/03/2023 13:30,103
29/03/2023 13:45,103
29/03/2023 14:00,103
29/03/2023 14:15,91
29/03/2023 14:30,91
29/03/2023 14:45,91
29/03/2023 15:00,91
29/03/2023 15:15,NA
29/03/2023 15:30,91
29/03/2023 15:45,91
29/03/2023 16:00,91
29/03/2023 16:15,96
29/03/2023 16:30,96
29/03/2023 16:45,96
29/03/2023 17:00,96
29/03/2023 17:15,96
29/03/2023 17:30,96
29/03/2023 17:45,96
29/03/2023 18:00,158
29/03/2023 18:15,158
29/03/2023 18:30,158
29/03/2023 18:45,158
29/03/2023 19:00,313
29/03/2023 19:15,313
29/03/2023 19:30,313
29/03/2023 19:45,313
29/03/2023 20:00,313
29/03/2023 20:15,313
29/03/2023 20:30,313
29/03/2023 20:45,313
29/03/2023 21:00,332
29/03/2023 21:15,332
29/03/2023 21:30,332
29/03/2023 21:45,332
29/03/2023 22:00,182
29/03/2023 22:15,182
29/03/2023 22:30,182
29/03/2023 22:45,182
29/03/2023 23:00,160
29/03/2023 23:15,160
29/03/2023 23:30,160
29/03/2023 23:45,160
30/03/2023 00:00,160
30/03/2023 00:15,160
30/03/2023 00:30,160
30/03/2023 00:45,178
30/03/2023 01:00,178
30/03/2023 01:15,178
30/03/2023 01:30,178
30/03/2023 01:45,178
30/03/2023 02:00,718
30/03/2023 02:15,718
30/03/2023 02:30,718
30/03/2023 02:45,718
30/03/2023 03:00,718
30/03/2023 03:15,396
30/03/2023 03:30,396
30/03/2023 03:45,396
30/03/2023 04:00,396
30/03/2023 04:15,301
30/03/2023 04:30,301
30/03/2023 04:45,301
30/03/2023 05:00,301
30/03/2023 05:15,301
30/03/2023 05:30,301
30/03/2023 05:45,301
30/03/2023 06:00,301
30/03/2023 06:15,405
30/03/2023 06:30,405
30/03/2023 06:45,405
30/03/2023 07:00,405
30/03/2023 07:15,348
30/03/2023 07:30,348
30/03/2023 07:45,348
30/03/2023 08:00,348
30/03/2023 08:15,294
30/03/2023 08:30,294
30/03/2023 08:45,294
30/03/2023 09:00,294
30/03/2023 09:15,294
30/03/2023 09:30,294
30/03/2023 09:45,389
30/03/2023 10:00,389
30/03/2023 10:15,389
30/03/2023 10:30,389
30/03/2023 10:45,190
30/03/2023 11:00,190
30/03/2023 11:15,190
30/03/2023 11:30,190
30/03/2023 11:45,124
30/03/2023 12:00,124
30/03/2023 12:15,124
30/03/2023 12:30,124
30/03/2023 12:45,127
30/03/2023 13:00,127
30/03/2023 13:15,127
30/03/2023 13:30,127
30/03/2023 13:45,113
30/03/2023 14:00,113
30/03/2023 14:15,113
30/03/2023 14:30,113
30/03/2023 14:45,113
30/03/2023 15:00,113
30/03/2023 15:15,113
30/03/2023 15:30,113
30/03/2023 15:45,113
30/03/2023 16:00,113
30/03/2023 16:15,113
30/03/2023 16:30,113
30/03/2023 16:45,196
30/03/2023 17:00,196
30/03/2023 17:15,196
30/03/2023 17:30,196
30/03/2023 17:45,196
30/03/2023 18:00,196
30/03/2023 18:15,196
30/03/2023 18:30,171
30/03/2023 18:45,171
30/03/2023 19:00,171
30/03/2023 19:15,171
30/03/2023 19:30,171
30/03/2023 19:45,171
30/03/2023 20:00,171
30/03/2023 20:15,171
30/03/2023 20:30,74
30/03/2023 20:45,74
30/03/2023 21:00,74
30/03/2023 21:15,74
30/03/2023 21:30,92
30/03/2023 21:45,92
30/03/2023 22:00,92
30/03/2023 22:15,92
30/03/2023 22:30,68
30/03/2023 22:45,68
30/03/2023 23:00,68
30/03/2023 23:15,68
30/03/2023 23:30,NA
30/03/2023 23:45,61
31/03/2023 00:00,61
31/03/2023 00:15,61
31/03/2023 00:30,61
31/03/2023 00:45,61
31/03/2023 01:00,42
31/03/2023 01:15,42
31/03/2023 01:30,42
31/03/2023 01:45,42
31/03/2023 02:00,42
31/03/2023 02:15,42
31/03/2023 02:30,42
31/03/2023 02:45,42
31/03/2023 03:00,42
31/03/2023 03:15,89
31/03/2023 03:30,89
31/03/2023 03:45,89
31/03/2023 04:00,89
31/03/2023 04:15,89
31/03/2023 04:30,89
31/03/2023 04:45,741
31/03/2023 05:00,741
31/03/2023 05:15,741
31/03/2023 05:30,741
31/03/2023 05:45,741
31/03/2023 06:00,741
31/03/2023 06:15,741
31/03/2023 06:30,741
31/03/2023 06:45,741
31/03/2023 07:00,376
31/03/2023 07:15,376
31/03/2023 07:30,376
31/03/2023 07:45,376
31/03/2023 08:00,199
31/03/2023 08:15,199
31/03/2023 08:30,199
31/03/2023 08:45,199
31/03/2023 09:00,199
31/03/2023 09:15,90
31/03/2023 09:30,90
31/03/2023 09:45,90
31/03/2023 10:00,90
31/03/2023 10:15,90
31/03/2023 10:30,90
31/03/2023 10:45,53
31/03/2023 11:00,53
31/03/2023 11:15,53
31/03/2023 11:30,53
31/03/2023 11:45,53
31/03/2023 12:00,53
31/03/2023 12:15,53
31/03/2023 12:30,53
31/03/2023 12:45,53
31/03/2023 13:00,53
31/03/2023 13:15,53
31/03/2023 13:30,53
31/03/2023 13:45,53
31/03/2023 14:00,53
31/03/2023 14:15,53
31/03/2023 14:30,53
31/03/2023 14:45,53
31/03/2023 15:00,53
31/03/2023 15:15,53
31/03/2023 15:30,53
31/03/2023 15:45,53
31/03/2023 16:00,53
31/03/2023 16:15,53
31/03/2023 16:30,53
31/03/2023 16:45,53
31/03/2023 17:00,53
31/03/2023 17:15,53
31/03/2023 17:30,53
31/03/2023 17:45,53
31/03/2023 18:00,53
31/03/2023 18:15,53
31/03/2023 18:30,53
31/03/2023 18:45,53
31/03/2023 19:00,53
31/03/2023 19:15,53
31/03/2023 19:30,53
31/03/2023 19:45,53
31/03/2023 20:00,53
31/03/2023 20:15,53
31/03/2023 20:30,53
31/03/2023 20:45,53
31/03/2023 21:00,53
31/03/2023 21:15,53
31/03/2023 21:30,53
31/03/2023 21:45,53
31/03/2023 22:00,53
31/03/2023 22:15,53
31/03/2023 22:30,53
31/03/2023 22:45,53
31/03/2023 23:00,53
31/03/2023 23:15,53
31/03/2023 23:30,53
31/03/2023 23:45,NA
01/04/2023 00:00,53
01/04/2023 00:15,53
01/04/2023 00:30,53
01/04/2023 00:45,53
01/04/2023 01:00,53
01/04/2023 01:15,53
01/04/2023 01:30,53
01/04/2023 01:45,53
01/04/2023 02:00,53
01/04/2023 02:15,53
01/04/2023 02:30,53
01/04/2023 02:45,53
01/04/2023 03:00,53
01/04/2023 03:15,53
01/04/2023 03:30,53
01/04/2023 03:45,53
01/04/2023 04:00,53
01/04/2023 04:15,53
01/04/2023 04:30,53
01/04/2023 04:45,53
01/04/2023 05:00,53
01/04/2023 05:15,53
01/04/2023 05:30,53
01/04/2023 05:45,53
01/04/2023 06:00,53
01/04/2023 06:15,53
01/04/2023 06:30,53
01/04/2023 06:45,53
01/04/2023 07:00,53
01/04/2023 07:15,53
01/04/2023 07:30,53
01/04/2023 07:45,53
01/04/2023 08:00,53
01/04/2023 08:15,53
01/04/2023 08:30,53
01/04/2023 08:45,53
01/04/2023 09:00,53
01/04/2023 09:15,53
01/04/2023 09:30,53
01/04/2023 09:45,53
01/04/2023 10:00,53
01/04/2023 10:15,53
01/04/2023 10:30,53
01/04/2023 10:45,53
01/04/2023 11:00,53
01/04/2023 11:15,53
01/04/2023 11:30,53
01/04/2023 11:45,53
01/04/2023 12:00,53
01/04/2023 12:15,53
01/04/2023 12:30,53
01/04/2023 12:45,53
01/04/2023 13:00,53
01/04/2023 13:15,53
01/04/2023 13:30,53
01/04/2023 13:45,NA
01/04/2023 14:00,NA
01/04/2023 14:15,NA
01/04/2023 14:30,NA
01/04/2023 14:45,NA
01/04/2023 15:00,NA
01/04/2023 15:15,NA
01/04/2023 15:30,NA
01/04/2023 15:45,73
01/04/2023 16:00,73
01/04/2023 16:15,73
01/04/2023 16:30,73
01/04/2023 16:45,73
01/04/2023 17:00,73
01/04/2023 17:15,73
01/04/2023 17:30,73
01/04/2023 17:45,73
01/04/2023 18:00,73
01/04/2023 18:15,73
01/04/2023 18:30,75
01/04/2023 18:45,75
01/04/2023 19:00,75
01/04/2023 19:15,75
01/04/2023 19:30,207
01/04/2023 19:45,207
01/04/2023 20:00,207
01/04/2023 20:15,207
01/04/2023 20:30,207
01/04/2023 20:45,207
01/04/2023 21:00,207
01/04/2023 21:15,156
01/04/2023 21:30,156
01/04/2023 21:45,156
01/04/2023 22:00,156
01/04/2023 22:15,156
01/04/2023 22:30,77
01/04/2023 22:45,77
01/04/2023 23:00,77
01/04/2023 23:15,77
01/04/2023 23:30,77
01/04/2023 23:45,77
02/04/2023 00:00,77
02/04/2023 00:15,77
02/04/2023 00:30,77
02/04/2023 00:45,230
02/04/2023 01:00,230
02/04/2023 01:15,230
02/04/2023 01:30,230
02/04/2023 01:45,230
02/04/2023 02:00,230
02/04/2023 02:15,230
02/04/2023 02:30,230
02/04/2023 02:45,157
02/04/2023 03:00,157
02/04/2023 03:15,157
02/04/2023 03:30,157
02/04/2023 03:45,117
02/04/2023 04:00,117
02/04/2023 04:15,117
02/04/2023 04:30,117
02/04/2023 04:45,168
02/04/2023 05:00,168
02/04/2023 05:15,168
02/04/2023 05:30,168
02/04/2023 05:45,168
02/04/2023 06:00,168
02/04/2023 06:15,248
02/04/2023 06:30,248
02/04/2023 06:45,248
02/04/2023 07:00,248
02/04/2023 07:15,133
02/04/2023 07:30,133
02/04/2023 07:45,133
02/04/2023 08:00,133
02/04/2023 08:15,133
02/04/2023 08:30,133
02/04/2023 08:45,133
02/04/2023 09:00,133
02/04/2023 09:15,133
02/04/2023 09:30,133
02/04/2023 09:45,145
02/04/2023 10:00,145
02/04/2023 10:15,145
02/04/2023 10:30,145
02/04/2023 10:45,145
02/04/2023 11:00,145
02/04/2023 11:15,145
02/04/2023 11:30,145
02/04/2023 11:45,145
02/04/2023 12:00,145
02/04/2023 12:15,145
02/04/2023 12:30,145
02/04/2023 12:45,151
02/04/2023 13:00,151
02/04/2023 13:15,151
02/04/2023 13:30,151
02/04/2023 13:45,57
02/04/2023 14:00,57
02/04/2023 14:15,57
02/04/2023 14:30,57
02/04/2023 14:45,57
02/04/2023 15:00,57
02/04/2023 15:15,57
02/04/2023 15:30,NA
02/04/2023 15:45,58
02/04/2023 16:00,58
02/04/2023 16:15,58
02/04/2023 16:30,NA
02/04/2023 16:45,46
02/04/2023 17:00,46
02/04/2023 17:15,46
02/04/2023 17:30,46
02/04/2023 17:45,NA
02/04/2023 18:00,69
02/04/2023 18:15,69
02/04/2023 18:30,69
02/04/2023 18:45,69
02/04/2023 19:00,69
02/04/2023 19:15,69
02/04/2023 19:30,69
02/04/2023 19:45,69
02/04/2023 20:00,69
02/04/2023 20:15,69
02/04/2023 20:30,69
02/04/2023 20:45,69
02/04/2023 21:00,306
02/04/2023 21:15,306
02/04/2023 21:30,306
02/04/2023 21:45,306
02/04/2023 22:00,306
02/04/2023 22:15,306
02/04/2023 22:30,306
02/04/2023 22:45,306
02/04/2023 23:00,306
02/04/2023 23:15,306
02/04/2023 23:30,306
02/04/2023 23:45,306
03/04/2023 00:00,306
03/04/2023 00:15,306
03/04/2023 00:30,306
03/04/2023 00:45,306
03/04/2023 01:00,306
03/04/2023 01:15,306
03/04/2023 01:30,306
03/04/2023 01:45,847
03/04/2023 02:00,847
03/04/2023 02:15,847
03/04/2023 02:30,847
03/04/2023 02:45,NA
03/04/2023 03:00,215
03/04/2023 03:15,215
03/04/2023 03:30,215
03/04/2023 03:45,215
03/04/2023 04:00,215
03/04/2023 04:15,215
03/04/2023 04:30,215
03/04/2023 04:45,134
03/04/2023 05:00,134
03/04/2023 05:15,134
03/04/2023 05:30,134
03/04/2023 05:45,143
03/04/2023 06:00,143
03/04/2023 06:15,143
03/04/2023 06:30,143
03/04/2023 06:45,143
03/04/2023 07:00,143
03/04/2023 07:15,143
03/04/2023 07:30,143
03/04/2023 07:45,143
03/04/2023 08:00,143
03/04/2023 08:15,143
03/04/2023 08:30,143
03/04/2023 08:45,143
03/04/2023 09:00,570
03/04/2023 09:15,570
03/04/2023 09:30,570
03/04/2023 09:45,570
03/04/2023 10:00,570
03/04/2023 10:15,570
03/04/2023 10:30,570
03/04/2023 10:45,570
03/04/2023 11:00,570
03/04/2023 11:15,570
03/04/2023 11:30,570
03/04/2023 11:45,570
03/04/2023 12:00,570
03/04/2023 12:15,570
03/04/2023 12:30,570
03/04/2023 12:45,570
03/04/2023 13:00,570
03/04/2023 13:15,570
03/04/2023 13:30,570
03/04/2023 13:45,570
03/04/2023 14:00,570
03/04/2023 14:15,570
03/04/2023 14:30,570
03/04/2023 14:45,570
03/04/2023 15:00,570
03/04/2023 15:15,570
03/04/2023 15:30,570
03/04/2023 15:45,570
03/04/2023 16:00,570
03/04/2023 16:15,570
03/04/2023 16:30,570
03/04/2023 16:45,570
03/04/2023 17:00,570
03/04/2023 17:15,570
03/04/2023 17:30,570
03/04/2023 17:45,433
03/04/2023 18:00,433
03/04/2023 18:15,433
03/04/2023 18:30,433
03/04/2023 18:45,433
03/04/2023 19:00,433
03/04/2023 19:15,433
03/04/2023 19:30,433
03/04/2023 19:45,433
03/04/2023 20:00,327
03/04/2023 20:15,327
03/04/2023 20:30,327
03/04/2023 20:45,327
03/04/2023 21:00,327
03/04/2023 21:15,327
03/04/2023 21:30,327
03/04/2023 21:45,327
03/04/2023 22:00,327
03/04/2023 22:15,327
03/04/2023 22:30,327
03/04/2023 22:45,327
03/04/2023 23:00,327
03/04/2023 23:15,327
03/04/2023 23:30,327
03/04/2023 23:45,327
04/04/2023 00:00,327
04/04/2023 00:15,327
04/04/2023 00:30,327
04/04/2023 00:45,327
04/04/2023 01:00,327
04/04/2023 01:15,327
04/04/2023 01:30,327
04/04/2023 01:45,327
04/04/2023 02:00,327
04/04/2023 02:15,327
04/04/2023 02:30,327
04/04/2023 02:45,327
04/04/2023 03:00,327
04/04/2023 03:15,327
04/04/2023 03:30,327
04/04/2023 03:45,327
04/04/2023 04:00,327
04/04/2023 04:15,327
04/04/2023 04:30,327
04/04/2023 04:45,327
04/04/2023 05:00,327
04/04/2023 05:15,327
04/04/2023 05:30,327
04/04/2023 05:45,327
04/04/2023 06:00,327
04/04/2023 06:15,327
04/04/2023 06:30,327
04/04/2023 06:45,327
04/04/2023 07:00,327
04/04/2023 07:15,327
04/04/2023 07:30,327
04/04/2023 07:45,327
04/04/2023 08:00,327
04/04/2023 08:15,327
04/04/2023 08:30,327
04/04/2023 08:45,327
04/04/2023 09:00,327
04/04/2023 09:15,327
04/04/2023 09:30,327
04/04/2023 09:45,327
04/04/2023 10:00,327
04/04/2023 10:15,327
04/04/2023 10:30,327
04/04/2023 10:45,327
04/04/2023 11:00,327
04/04/2023 11:15,327
04/04/2023 11:30,327
04/04/2023 11:45,327
04/04/2023 12:00,327
04/04/2023 12:15,327
04/04/2023 12:30,NA
04/04/2023 12:45,NA
04/04/2023 13:00,NA
04/04/2023 13:15,NA
04/04/2023 13:30,113
04/04/2023 13:45,113
04/04/2023 14:00,113
04/04/2023 14:15,113
04/04/2023 14:30,89
04/04/2023 14:45,89
04/04/2023 15:00,89
04/04/2023 15:15,89
04/04/2023 15:30,99
04/04/2023 15:45,99
04/04/2023 16:00,99
04/04/2023 16:15,99
04/04/2023 16:30,99
04/04/2023 16:45,99
04/04/2023 17:00,99
04/04/2023 17:15,99
04/04/2023 17:30,99
04/04/2023 17:45,152
04/04/2023 18:00,152
04/04/2023 18:15,152
04/04/2023 18:30,152
04/04/2023 18:45,246
04/04/2023 19:00,246
04/04/2023 19:15,246
04/04/2023 19:30,246
04/04/2023 19:45,202
04/04/2023 20:00,202
04/04/2023 20:15,202
04/04/2023 20:30,202
04/04/2023 20:45,160
04/04/2023 21:00,160
04/04/2023 21:15,160
04/04/2023 21:30,160
04/04/2023 21:45,124
04/04/2023 22:00,124
04/04/2023 22:15,124
04/04/2023 22:30,124
04/04/2023 22:45,111
04/04/2023 23:00,111
04/04/2023 23:15,111
04/04/2023 23:30,111
04/04/2023 23:45,113
05/04/2023 00:00,113
05/04/2023 00:15,113
05/04/2023 00:30,113
05/04/2023 00:45,122
05/04/2023 01:00,122
05/04/2023 01:15,122
05/04/2023 01:30,122
05/04/2023 01:45,122
05/04/2023 02:00,122
05/04/2023 02:15,122
05/04/2023 02:30,122
05/04/2023 02:45,102
05/04/2023 03:00,102
05/04/2023 03:15,102
05/04/2023 03:30,102
05/04/2023 03:45,124
05/04/2023 04:00,124
05/04/2023 04:15,124
05/04/2023 04:30,124
05/04/2023 04:45,112
05/04/2023 05:00,112
05/04/2023 05:15,112
05/04/2023 05:30,112
05/04/2023 05:45,130
05/04/2023 06:00,130
05/04/2023 06:15,130
05/04/2023 06:30,130
05/04/2023 06:45,155
05/04/2023 07:00,155
05/04/2023 07:15,155
05/04/2023 07:30,155
05/04/2023 07:45,360
05/04/2023 08:00,360
05/04/2023 08:15,360
05/04/2023 08:30,360
05/04/2023 08:45,175
05/04/2023 09:00,175
05/04/2023 09:15,175
05/04/2023 09:30,175
05/04/2023 09:45,NA
05/04/2023 10:00,118
05/04/2023 10:15,118
05/04/2023 10:30,118
05/04/2023 10:45,83
05/04/2023 11:00,83
05/04/2023 11:15,83
05/04/2023 11:30,83
05/04/2023 11:45,88
05/04/2023 12:00,88
05/04/2023 12:15,88
05/04/2023 12:30,88
05/04/2023 12:45,88
05/04/2023 13:00,88
05/04/2023 13:15,88
05/04/2023 13:30,88
05/04/2023 13:45,88
05/04/2023 14:00,102
05/04/2023 14:15,102
05/04/2023 14:30,102
05/04/2023 14:45,102
05/04/2023 15:00,83
05/04/2023 15:15,83
05/04/2023 15:30,83
05/04/2023 15:45,83
05/04/2023 16:00,83
05/04/2023 16:15,83
05/04/2023 16:30,83
05/04/2023 16:45,83
05/04/2023 17:00,124
05/04/2023 17:15,124
05/04/2023 17:30,124
05/04/2023 17:45,124
05/04/2023 18:00,72
05/04/2023 18:15,72
05/04/2023 18:30,72
05/04/2023 18:45,72
05/04/2023 19:00,132
05/04/2023 19:15,132
05/04/2023 19:30,132
05/04/2023 19:45,132
05/04/2023 20:00,202
05/04/2023 20:15,202
05/04/2023 20:30,202
05/04/2023 20:45,202
05/04/2023 21:00,410
05/04/2023 21:15,410
05/04/2023 21:30,410
05/04/2023 21:45,410
05/04/2023 22:00,132
05/04/2023 22:15,132
05/04/2023 22:30,132
05/04/2023 22:45,132
05/04/2023 23:00,190
05/04/2023 23:15,190
05/04/2023 23:30,190
05/04/2023 23:45,190
06/04/2023 00:00,200
06/04/2023 00:15,200
06/04/2023 00:30,200
06/04/2023 00:45,213
06/04/2023 01:00,213
06/04/2023 01:15,213
06/04/2023 01:30,213
06/04/2023 01:45,NA
06/04/2023 02:00,NA
06/04/2023 02:15,NA
06/04/2023 02:30,NA
06/04/2023 02:45,200
06/04/2023 03:00,200
06/04/2023 03:15,200
06/04/2023 03:30,200
06/04/2023 03:45,327
06/04/2023 04:00,327
06/04/2023 04:15,327
06/04/2023 04:30,327
06/04/2023 04:45,335
06/04/2023 05:00,335
06/04/2023 05:15,335
06/04/2023 05:30,335
06/04/2023 05:45,219
06/04/2023 06:00,219
06/04/2023 06:15,219
06/04/2023 06:30,219
06/04/2023 06:45,312
06/04/2023 07:00,312
06/04/2023 07:15,312
06/04/2023 07:30,312
06/04/2023 07:45,400
06/04/2023 08:00,400
06/04/2023 08:15,400
06/04/2023 08:30,400
06/04/2023 08:45,NA
06/04/2023 09:00,305
06/04/2023 09:15,305
06/04/2023 09:30,305
06/04/2023 09:45,305
06/04/2023 10:00,254
06/04/2023 10:15,254
06/04/2023 10:30,254
06/04/2023 10:45,254
06/04/2023 11:00,254
06/04/2023 11:15,254
06/04/2023 11:30,254
06/04/2023 11:45,254
06/04/2023 12:00,145
06/04/2023 12:15,145
06/04/2023 12:30,145
06/04/2023 12:45,145
06/04/2023 13:00,100
06/04/2023 13:15,100
06/04/2023 13:30,100
06/04/2023 13:45,100
06/04/2023 14:00,84
06/04/2023 14:15,84
06/04/2023 14:30,84
06/04/2023 14:45,84
06/04/2023 15:00,122
06/04/2023 15:15,122
06/04/2023 15:30,122
06/04/2023 15:45,122
06/04/2023 16:00,96
06/04/2023 16:15,96
06/04/2023 16:30,96
06/04/2023 16:45,96
06/04/2023 17:00,110
06/04/2023 17:15,110
06/04/2023 17:30,110
06/04/2023 17:45,110
06/04/2023 18:00,99
06/04/2023 18:15,99
06/04/2023 18:30,99
06/04/2023 18:45,99
06/04/2023 19:00,161
06/04/2023 19:15,161
06/04/2023 19:30,161
06/04/2023 19:45,161
06/04/2023 20:00,182
06/04/2023 20:15,182
06/04/2023 20:30,182
06/04/2023 20:45,182
06/04/2023 21:00,164
06/04/2023 21:15,164
06/04/2023 21:30,164
06/04/2023 21:45,164
06/04/2023 22:00,202
06/04/2023 22:15,202
06/04/2023 22:30,202
06/04/2023 22:45,202
06/04/2023 23:00,202
06/04/2023 23:15,202
06/04/2023 23:30,202
06/04/2023 23:45,202
07/04/2023 00:00,354
07/04/2023 00:15,354
07/04/2023 00:30,354
07/04/2023 00:45,454
07/04/2023 01:00,454
07/04/2023 01:15,454
07/04/2023 01:30,454
07/04/2023 01:45,NA
07/04/2023 02:00,NA
07/04/2023 02:15,NA
07/04/2023 02:30,NA
07/04/2023 02:45,455
07/04/2023 03:00,455
07/04/2023 03:15,455
07/04/2023 03:30,455
07/04/2023 03:45,376
07/04/2023 04:00,376
07/04/2023 04:15,376
07/04/2023 04:30,376
07/04/2023 04:45,321
07/04/2023 05:00,321
07/04/2023 05:15,321
07/04/2023 05:30,321
07/04/2023 05:45,226
07/04/2023 06:00,226
07/04/2023 06:15,226
07/04/2023 06:30,226
07/04/2023 06:45,351
07/04/2023 07:00,351
07/04/2023 07:15,351
07/04/2023 07:30,351
07/04/2023 07:45,251
07/04/2023 08:00,251
07/04/2023 08:15,251
07/04/2023 08:30,251
07/04/2023 08:45,306
07/04/2023 09:00,306
07/04/2023 09:15,306
07/04/2023 09:30,306
07/04/2023 09:45,398
07/04/2023 10:00,398
07/04/2023 10:15,398
07/04/2023 10:30,398
07/04/2023 10:45,398
07/04/2023 11:00,398
07/04/2023 11:15,398
07/04/2023 11:30,398
07/04/2023 11:45,164
07/04/2023 12:00,164
07/04/2023 12:15,164
07/04/2023 12:30,164
07/04/2023 12:45,163
07/04/2023 13:00,163
07/04/2023 13:15,163
07/04/2023 13:30,163
07/04/2023 13:45,184
07/04/2023 14:00,184
07/04/2023 14:15,184
07/04/2023 14:30,184
07/04/2023 14:45,153
07/04/2023 15:00,153
07/04/2023 15:15,153
07/04/2023 15:30,153
07/04/2023 15:45,180
07/04/2023 16:00,180
07/04/2023 16:15,180
07/04/2023 16:30,180
07/04/2023 16:45,164
07/04/2023 17:00,164
07/04/2023 17:15,164
07/04/2023 17:30,164
07/04/2023 17:45,122
07/04/2023 18:00,122
07/04/2023 18:15,122
07/04/2023 18:30,122
07/04/2023 18:45,167
07/04/2023 19:00,167
07/04/2023 19:15,167
07/04/2023 19:30,167
07/04/2023 19:45,167
07/04/2023 20:00,167
07/04/2023 20:15,167
07/04/2023 20:30,167
07/04/2023 20:45,249
07/04/2023 21:00,249
07/04/2023 21:15,249
07/04/2023 21:30,249
07/04/2023 21:45,156
07/04/2023 22:00,156
07/04/2023 22:15,156
07/04/2023 22:30,156
07/04/2023 22:45,160
07/04/2023 23:00,160
07/04/2023 23:15,160
07/04/2023 23:30,160
07/04/2023 23:45,160
08/04/2023 00:00,167
08/04/2023 00:15,167
08/04/2023 00:30,167
08/04/2023 00:45,NA
08/04/2023 01:00,NA
08/04/2023 01:15,NA
08/04/2023 01:30,NA
08/04/2023 01:45,NA
08/04/2023 02:00,NA
08/04/2023 02:15,NA
08/04/2023 02:30,NA
08/04/2023 02:45,149
08/04/2023 03:00,149
08/04/2023 03:15,149
08/04/2023 03:30,149
08/04/2023 03:45,182
08/04/2023 04:00,182
08/04/2023 04:15,182
08/04/2023 04:30,182
08/04/2023 04:45,252
08/04/2023 05:00,252
08/04/2023 05:15,252
08/04/2023 05:30,252
08/04/2023 05:45,252
08/04/2023 06:00,293
08/04/2023 06:15,293
08/04/2023 06:30,293
08/04/2023 06:45,293
08/04/2023 07:00,298
08/04/2023 07:15,298
08/04/2023 07:30,298
08/04/2023 07:45,298
08/04/2023 08:00,279
08/04/2023 08:15,279
08/04/2023 08:30,279
08/04/2023 08:45,279
08/04/2023 09:00,272
08/04/2023 09:15,272
