From,Ozone (µg/m3)
20/04/2023 07:45,44
20/04/2023 08:00,51
20/04/2023 08:15,58.1
20/04/2023 08:30,61.2
20/04/2023 08:45,65.46666667
20/04/2023 09:00,69.73333333
20/04/2023 09:15,74
20/04/2023 09:30,74.8
20/04/2023 09:45,72.7
20/04/2023 10:00,68.4
20/04/2023 10:15,73.5
20/04/2023 10:30,74.7
20/04/2023 10:45,73.7
20/04/2023 11:00,75
20/04/2023 11:15,73.4
20/04/2023 11:30,75.6
20/04/2023 11:45,80.8
20/04/2023 12:00,78.3
20/04/2023 12:15,74.2
20/04/2023 12:30,71.9
20/04/2023 12:45,74.2
20/04/2023 13:00,71.9
20/04/2023 13:15,70.2
20/04/2023 13:30,67.1
20/04/2023 13:45,66.9
20/04/2023 14:00,72.1
20/04/2023 14:15,77.5
20/04/2023 14:30,77.6
20/04/2023 14:45,74.8
20/04/2023 15:00,70.1
20/04/2023 15:15,71.8
20/04/2023 15:30,71.8
20/04/2023 15:45,72.6
20/04/2023 16:00,73.4
20/04/2023 16:15,71.7
20/04/2023 16:30,71.9
20/04/2023 16:45,68.9
20/04/2023 17:00,70
20/04/2023 17:15,69.3
20/04/2023 17:30,67.4
20/04/2023 17:45,67
20/04/2023 18:00,63.3
20/04/2023 18:15,58.7
20/04/2023 18:30,56.2
20/04/2023 18:45,52.4
20/04/2023 19:00,46.1
20/04/2023 19:15,46.9
20/04/2023 19:30,48.9
20/04/2023 19:45,48.1
20/04/2023 20:00,46.3
20/04/2023 20:15,40.4
20/04/2023 20:30,38.8
20/04/2023 20:45,41
20/04/2023 21:00,43.8
20/04/2023 21:15,33.3
20/04/2023 21:30,36.8
20/04/2023 21:45,42.9
20/04/2023 22:00,45.8
20/04/2023 22:15,43
20/04/2023 22:30,43.5
20/04/2023 22:45,46.1
20/04/2023 23:00,46.7
20/04/2023 23:15,47.2
20/04/2023 23:30,46.6
20/04/2023 23:45,45.4
21/04/2023 00:00,49.9
21/04/2023 00:15,53.1
21/04/2023 00:30,55.5
21/04/2023 00:45,56.5
21/04/2023 01:00,52.7
21/04/2023 01:15,53
21/04/2023 01:30,58.5
21/04/2023 01:45,60.3
21/04/2023 02:00,60.6
21/04/2023 02:15,62.2
21/04/2023 02:30,60.6
21/04/2023 02:45,57
21/04/2023 03:00,62
21/04/2023 03:15,63.7
21/04/2023 03:30,63.4
21/04/2023 03:45,61.1
21/04/2023 04:00,54.5
21/04/2023 04:15,48.8
21/04/2023 04:30,37.9
21/04/2023 04:45,29.1
21/04/2023 05:00,28.5
21/04/2023 05:15,23.5
21/04/2023 05:30,10.3
21/04/2023 05:45,14.5
21/04/2023 06:00,8.6
21/04/2023 06:15,8.1
21/04/2023 06:30,8.7
21/04/2023 06:45,7.9
21/04/2023 07:00,6.3
21/04/2023 07:15,6.7
21/04/2023 07:30,10.1
21/04/2023 07:45,15.8
21/04/2023 08:00,31.5
21/04/2023 08:15,46.7
21/04/2023 08:30,60.2
21/04/2023 08:45,62
21/04/2023 09:00,63.8
21/04/2023 09:15,65.6
21/04/2023 09:30,66.5
21/04/2023 09:45,67.9
21/04/2023 10:00,69.5
21/04/2023 10:15,71
21/04/2023 10:30,69.1
21/04/2023 10:45,69.6
21/04/2023 11:00,69.6
21/04/2023 11:15,71.5
21/04/2023 11:30,72.7
21/04/2023 11:45,70.9
21/04/2023 12:00,70.8
21/04/2023 12:15,71.9
21/04/2023 12:30,72.7
21/04/2023 12:45,74.3
21/04/2023 13:00,75.3
21/04/2023 13:15,76.8
21/04/2023 13:30,76.6
21/04/2023 13:45,78.06666667
21/04/2023 14:00,79.53333333
21/04/2023 14:15,81
21/04/2023 14:30,82.46666667
21/04/2023 14:45,83.93333333
21/04/2023 15:00,85.4
21/04/2023 15:15,84.5
21/04/2023 15:30,84.7
21/04/2023 15:45,85
21/04/2023 16:00,87.3
21/04/2023 16:15,83.825
21/04/2023 16:30,80.35
21/04/2023 16:45,76.875
21/04/2023 17:00,73.4
21/04/2023 17:15,72.1
21/04/2023 17:30,71
21/04/2023 17:45,69.9
21/04/2023 18:00,66
21/04/2023 18:15,63.6
21/04/2023 18:30,61.4
21/04/2023 18:45,48.5
21/04/2023 19:00,49.3
21/04/2023 19:15,41.2
21/04/2023 19:30,34.9
21/04/2023 19:45,28.4
21/04/2023 20:00,39.5
21/04/2023 20:15,64.2
21/04/2023 20:30,60.3
21/04/2023 20:45,60.6
21/04/2023 21:00,59.5
21/04/2023 21:15,56.2
21/04/2023 21:30,50
21/04/2023 21:45,50.8
21/04/2023 22:00,48.6
21/04/2023 22:15,46.5
21/04/2023 22:30,42.6
21/04/2023 22:45,36.5
21/04/2023 23:00,30.2
21/04/2023 23:15,29.5
21/04/2023 23:30,19.3
21/04/2023 23:45,8.9
22/04/2023 00:00,19.5
22/04/2023 00:15,13.8
22/04/2023 00:30,5.3
22/04/2023 00:45,1.4
22/04/2023 01:00,1.2
22/04/2023 01:15,1.2
22/04/2023 01:30,0.6
22/04/2023 01:45,3.5
22/04/2023 02:00,10
22/04/2023 02:15,10.6
22/04/2023 02:30,4.9
22/04/2023 02:45,3.2
22/04/2023 03:00,3.1
22/04/2023 03:15,10.6
22/04/2023 03:30,23.4
22/04/2023 03:45,24.6
22/04/2023 04:00,22.1
22/04/2023 04:15,16.5
22/04/2023 04:30,10.3
22/04/2023 04:45,4.1
22/04/2023 05:00,3.3
22/04/2023 05:15,3.9
22/04/2023 05:30,1.6
22/04/2023 05:45,2
22/04/2023 06:00,1.6
22/04/2023 06:15,2.7
22/04/2023 06:30,3.1
22/04/2023 06:45,11.3
22/04/2023 07:00,17.7
22/04/2023 07:15,24.2
22/04/2023 07:30,27.3
22/04/2023 07:45,26
22/04/2023 08:00,23.8
22/04/2023 08:15,17.4
22/04/2023 08:30,16.6
22/04/2023 08:45,27.53333334
22/04/2023 09:00,38.46666667
22/04/2023 09:15,49.4
22/04/2023 09:30,56.1
22/04/2023 09:45,60.7
22/04/2023 10:00,66
22/04/2023 10:15,74.2
22/04/2023 10:30,76.9
22/04/2023 10:45,78.6
22/04/2023 11:00,77
22/04/2023 11:15,77
22/04/2023 11:30,78.7
22/04/2023 11:45,85.8
22/04/2023 12:00,85.5
22/04/2023 12:15,63.3
22/04/2023 12:30,57
22/04/2023 12:45,55.4
22/04/2023 13:00,45.9
22/04/2023 13:15,36.2
22/04/2023 13:30,40.3
22/04/2023 13:45,47.8
22/04/2023 14:00,54.5
22/04/2023 14:15,60.3
22/04/2023 14:30,61
22/04/2023 14:45,58.5
22/04/2023 15:00,56
22/04/2023 15:15,58.1
22/04/2023 15:30,55
22/04/2023 15:45,52.1
22/04/2023 16:00,50.8
22/04/2023 16:15,51
22/04/2023 16:30,48.8
22/04/2023 16:45,55.8
22/04/2023 17:00,54.1
22/04/2023 17:15,54.4
22/04/2023 17:30,50.5
22/04/2023 17:45,46.3
22/04/2023 18:00,47
22/04/2023 18:15,44.7
22/04/2023 18:30,39
22/04/2023 18:45,41.8
22/04/2023 19:00,40.8
22/04/2023 19:15,14.4
22/04/2023 19:30,3
22/04/2023 19:45,5.9
22/04/2023 20:00,10.6
22/04/2023 20:15,7.9
22/04/2023 20:30,4.4
22/04/2023 20:45,7.9
22/04/2023 21:00,11.3
22/04/2023 21:15,27.2
22/04/2023 21:30,44.1
22/04/2023 21:45,46.7
22/04/2023 22:00,47.5
22/04/2023 22:15,45
22/04/2023 22:30,43.9
22/04/2023 22:45,46.5
22/04/2023 23:00,45.5
22/04/2023 23:15,43.9
22/04/2023 23:30,42.2
22/04/2023 23:45,40.9
23/04/2023 00:00,39.4
23/04/2023 00:15,39.6
23/04/2023 00:30,36.8
23/04/2023 00:45,39.2
23/04/2023 01:00,39.6
23/04/2023 01:15,39.1
23/04/2023 01:30,39.4
23/04/2023 01:45,39.2
23/04/2023 02:00,38.3
23/04/2023 02:15,38.3
23/04/2023 02:30,38.4
23/04/2023 02:45,38.5
23/04/2023 03:00,39.4
23/04/2023 03:15,36.9
23/04/2023 03:30,34.4
23/04/2023 03:45,35.6
23/04/2023 04:00,35.7
23/04/2023 04:15,32.5
23/04/2023 04:30,22.9
23/04/2023 04:45,19.4
23/04/2023 05:00,10.2
23/04/2023 05:15,12.9
23/04/2023 05:30,11.4
23/04/2023 05:45,5.7
23/04/2023 06:00,2.1
23/04/2023 06:15,4.8
23/04/2023 06:30,6.1
23/04/2023 06:45,5.2
23/04/2023 07:00,8.8
23/04/2023 07:15,16.8
23/04/2023 07:30,22.2
23/04/2023 07:45,31.1
23/04/2023 08:00,39.7
23/04/2023 08:15,45.2
23/04/2023 08:30,48.4
23/04/2023 08:45,51.53333334
23/04/2023 09:00,54.66666667
23/04/2023 09:15,57.8
23/04/2023 09:30,61.2
23/04/2023 09:45,63.7
23/04/2023 10:00,66.1
23/04/2023 10:15,71.5
23/04/2023 10:30,72.8
23/04/2023 10:45,73.9
23/04/2023 11:00,73
23/04/2023 11:15,74.8
23/04/2023 11:30,52.5
23/04/2023 11:45,50.2
23/04/2023 12:00,49.2
23/04/2023 12:15,54.5
23/04/2023 12:30,67
23/04/2023 12:45,53.6
23/04/2023 13:00,62.7
23/04/2023 13:15,67.1
23/04/2023 13:30,74.1
23/04/2023 13:45,69.3
23/04/2023 14:00,73
23/04/2023 14:15,73
23/04/2023 14:30,70.9
23/04/2023 14:45,71.6
23/04/2023 15:00,70.7
23/04/2023 15:15,71.4
23/04/2023 15:30,71.4
23/04/2023 15:45,27.1
23/04/2023 16:00,55.1
23/04/2023 16:15,28.8
23/04/2023 16:30,60.4
23/04/2023 16:45,69.7
23/04/2023 17:00,66.9
23/04/2023 17:15,39.6
23/04/2023 17:30,38.7
23/04/2023 17:45,35.7
23/04/2023 18:00,28
23/04/2023 18:15,26
23/04/2023 18:30,9.6
23/04/2023 18:45,10.4
23/04/2023 19:00,12.3
23/04/2023 19:15,59.3
23/04/2023 19:30,51.7
23/04/2023 19:45,44.8
23/04/2023 20:00,49.6
23/04/2023 20:15,52.4
23/04/2023 20:30,48.4
23/04/2023 20:45,49.8
23/04/2023 21:00,46.4
23/04/2023 21:15,42.3
23/04/2023 21:30,37.6
23/04/2023 21:45,44.1
23/04/2023 22:00,42.3
23/04/2023 22:15,41
23/04/2023 22:30,38.6
23/04/2023 22:45,33.4
23/04/2023 23:00,33.1
23/04/2023 23:15,30
23/04/2023 23:30,33.9
23/04/2023 23:45,32.6
24/04/2023 00:00,29.1
24/04/2023 00:15,26.2
24/04/2023 00:30,20.1
24/04/2023 00:45,16.9
24/04/2023 01:00,14.2
24/04/2023 01:15,9.4
24/04/2023 01:30,9.3
24/04/2023 01:45,6.5
24/04/2023 02:00,6
24/04/2023 02:15,5.4
24/04/2023 02:30,6.4
24/04/2023 02:45,5.4
24/04/2023 03:00,8.2
24/04/2023 03:15,11.2
24/04/2023 03:30,8.6
24/04/2023 03:45,9.6
24/04/2023 04:00,7.2
24/04/2023 04:15,4.6
24/04/2023 04:30,3.9
24/04/2023 04:45,2.3
24/04/2023 05:00,2.5
24/04/2023 05:15,2.8
24/04/2023 05:30,2.3
24/04/2023 05:45,5
24/04/2023 06:00,3.1
24/04/2023 06:15,4.4
24/04/2023 06:30,9.2
24/04/2023 06:45,13.9
24/04/2023 07:00,27.6
24/04/2023 07:15,36
24/04/2023 07:30,31.7
24/04/2023 07:45,28
24/04/2023 08:00,40.7
24/04/2023 08:15,38.4
24/04/2023 08:30,44.5
24/04/2023 08:45,45.33333333
24/04/2023 09:00,46.16666667
24/04/2023 09:15,47
24/04/2023 09:30,48.1
24/04/2023 09:45,50.7
24/04/2023 10:00,49.4
24/04/2023 10:15,48
24/04/2023 10:30,38.8
24/04/2023 10:45,39.2
24/04/2023 11:00,37.9
24/04/2023 11:15,46
24/04/2023 11:30,42.9
24/04/2023 11:45,48.3
24/04/2023 12:00,58.6
24/04/2023 12:15,62.4
24/04/2023 12:30,16.6
24/04/2023 12:45,40.5
24/04/2023 13:00,32.4
24/04/2023 13:15,27.8
24/04/2023 13:30,38.6
24/04/2023 13:45,35.7
24/04/2023 14:00,54.8
24/04/2023 14:15,74.7
24/04/2023 14:30,68.9
24/04/2023 14:45,69
24/04/2023 15:00,69.7
24/04/2023 15:15,69.6
24/04/2023 15:30,51.8
24/04/2023 15:45,47.5
24/04/2023 16:00,32.1
24/04/2023 16:15,38.3
24/04/2023 16:30,49.2
24/04/2023 16:45,45.5
24/04/2023 17:00,43.1
24/04/2023 17:15,43.4
24/04/2023 17:30,54.8
24/04/2023 17:45,57.3
24/04/2023 18:00,52.7
24/04/2023 18:15,52.4
24/04/2023 18:30,48.1
24/04/2023 18:45,50
24/04/2023 19:00,54.2
24/04/2023 19:15,55.5
24/04/2023 19:30,55.6
24/04/2023 19:45,55.9
24/04/2023 20:00,45.4
24/04/2023 20:15,40.5
24/04/2023 20:30,34.6
24/04/2023 20:45,28.2
24/04/2023 21:00,30.2
24/04/2023 21:15,32
24/04/2023 21:30,36.7
24/04/2023 21:45,32.9
24/04/2023 22:00,26.3
24/04/2023 22:15,14.2
24/04/2023 22:30,31.4
24/04/2023 22:45,65.2
24/04/2023 23:00,64.4
24/04/2023 23:15,60.6
24/04/2023 23:30,60.1
24/04/2023 23:45,58.4
25/04/2023 00:00,55.2
25/04/2023 00:15,50.8
25/04/2023 00:30,49.7
25/04/2023 00:45,50.6
25/04/2023 01:00,49.1
25/04/2023 01:15,49.6
25/04/2023 01:30,43.8
25/04/2023 01:45,34.4
25/04/2023 02:00,42.6
25/04/2023 02:15,48.2
25/04/2023 02:30,48.4
25/04/2023 02:45,46
25/04/2023 03:00,47.6
25/04/2023 03:15,51.7
25/04/2023 03:30,50.9
25/04/2023 03:45,53.7
25/04/2023 04:00,40.9
25/04/2023 04:15,39.5
25/04/2023 04:30,49.9
25/04/2023 04:45,47.3
25/04/2023 05:00,43.2
25/04/2023 05:15,46.7
25/04/2023 05:30,48.4
25/04/2023 05:45,44.8
25/04/2023 06:00,47.9
25/04/2023 06:15,47.5
25/04/2023 06:30,50.6
25/04/2023 06:45,51.3
25/04/2023 07:00,51.3
25/04/2023 07:15,52.5
25/04/2023 07:30,27.8
25/04/2023 07:45,21
25/04/2023 08:00,58.1
25/04/2023 08:15,52.1
25/04/2023 08:30,46.5
25/04/2023 08:45,37.86666666
25/04/2023 09:00,29.23333333
25/04/2023 09:15,20.6
25/04/2023 09:30,19.8
25/04/2023 09:45,28.5
25/04/2023 10:00,26.2
25/04/2023 10:15,43.3
25/04/2023 10:30,66.4
25/04/2023 10:45,53.4
25/04/2023 11:00,61.6
25/04/2023 11:15,61.5
25/04/2023 11:30,61.3
25/04/2023 11:45,69.8
25/04/2023 12:00,75.8
25/04/2023 12:15,79.2
25/04/2023 12:30,80.6
25/04/2023 12:45,82.5
25/04/2023 13:00,85.2
25/04/2023 13:15,86.2
25/04/2023 13:30,86.3
25/04/2023 13:45,86.7
25/04/2023 14:00,84.3
25/04/2023 14:15,83.2
25/04/2023 14:30,83.9
25/04/2023 14:45,85.7
25/04/2023 15:00,88.3
25/04/2023 15:15,90.6
25/04/2023 15:30,90.8
25/04/2023 15:45,57.8
25/04/2023 16:00,51.5
25/04/2023 16:15,63
25/04/2023 16:30,66
25/04/2023 16:45,66.5
25/04/2023 17:00,71.2
25/04/2023 17:15,71.2
25/04/2023 17:30,71
25/04/2023 17:45,67.3
25/04/2023 18:00,52.2
25/04/2023 18:15,44
25/04/2023 18:30,20.6
25/04/2023 18:45,28.9
25/04/2023 19:00,25
25/04/2023 19:15,27.7
25/04/2023 19:30,26
25/04/2023 19:45,22.9
25/04/2023 20:00,17.4
25/04/2023 20:15,11.8
25/04/2023 20:30,12
25/04/2023 20:45,15.9
25/04/2023 21:00,20.8
25/04/2023 21:15,21.2
25/04/2023 21:30,21.1
25/04/2023 21:45,18.4
25/04/2023 22:00,14.7
25/04/2023 22:15,18.1
25/04/2023 22:30,18.2
25/04/2023 22:45,22.6
25/04/2023 23:00,26.2
25/04/2023 23:15,22.3
25/04/2023 23:30,16.8
25/04/2023 23:45,13.8
26/04/2023 00:00,15.9
26/04/2023 00:15,17.3
26/04/2023 00:30,24.4
26/04/2023 00:45,21.4
26/04/2023 01:00,17.7
26/04/2023 01:15,11.9
26/04/2023 01:30,12.1
26/04/2023 01:45,12.1
26/04/2023 02:00,12.5
26/04/2023 02:15,10.6
26/04/2023 02:30,8
26/04/2023 02:45,8.1
26/04/2023 03:00,8.5
26/04/2023 03:15,8.6
26/04/2023 03:30,13.3
26/04/2023 03:45,16.3
26/04/2023 04:00,12.8
26/04/2023 04:15,8.6
26/04/2023 04:30,6.4
26/04/2023 04:45,7.4
26/04/2023 05:00,6
26/04/2023 05:15,7.4
26/04/2023 05:30,6.6
26/04/2023 05:45,6
26/04/2023 06:00,6.5
26/04/2023 06:15,8.1
26/04/2023 06:30,7.6
26/04/2023 06:45,8.2
26/04/2023 07:00,12.2
26/04/2023 07:15,17.8
26/04/2023 07:30,19.3
26/04/2023 07:45,19.6
26/04/2023 08:00,24.7
26/04/2023 08:15,32.5
26/04/2023 08:30,43.8
26/04/2023 08:45,49.36666667
26/04/2023 09:00,54.93333333
26/04/2023 09:15,60.5
26/04/2023 09:30,65.7
26/04/2023 09:45,72.7
26/04/2023 10:00,75.8
26/04/2023 10:15,73.5
26/04/2023 10:30,77.2
26/04/2023 10:45,81.3
26/04/2023 11:00,83.8
26/04/2023 11:15,84.9
26/04/2023 11:30,82.1
26/04/2023 11:45,82
26/04/2023 12:00,85.8
26/04/2023 12:15,84.4
26/04/2023 12:30,86.6
26/04/2023 12:45,89.5
26/04/2023 13:00,91
26/04/2023 13:15,91.7
26/04/2023 13:30,87.6
26/04/2023 13:45,89.9
26/04/2023 14:00,91.1
26/04/2023 14:15,91.3
26/04/2023 14:30,89.4
26/04/2023 14:45,88.8
26/04/2023 15:00,87.9
26/04/2023 15:15,87.1
26/04/2023 15:30,86
26/04/2023 15:45,87.2
26/04/2023 16:00,88
26/04/2023 16:15,87.2
26/04/2023 16:30,85.7
26/04/2023 16:45,88.7
26/04/2023 17:00,86.5
26/04/2023 17:15,86.5
26/04/2023 17:30,79.6
26/04/2023 17:45,72.4
26/04/2023 18:00,69.2
26/04/2023 18:15,66.8
26/04/2023 18:30,57.4
26/04/2023 18:45,42.9
26/04/2023 19:00,16.3
26/04/2023 19:15,10
26/04/2023 19:30,7.5
26/04/2023 19:45,8.8
26/04/2023 20:00,16
26/04/2023 20:15,16.7
26/04/2023 20:30,14.3
26/04/2023 20:45,7.7
26/04/2023 21:00,8.7
26/04/2023 21:15,42.4
26/04/2023 21:30,51.5
26/04/2023 21:45,40.2
26/04/2023 22:00,39.7
26/04/2023 22:15,42.6
26/04/2023 22:30,44.4
26/04/2023 22:45,64.2
26/04/2023 23:00,67.9
26/04/2023 23:15,63.3
26/04/2023 23:30,60.4
26/04/2023 23:45,72.2
27/04/2023 00:00,71.6
27/04/2023 00:15,69.7
27/04/2023 00:30,62.1
27/04/2023 00:45,57
27/04/2023 01:00,54
27/04/2023 01:15,60.3
27/04/2023 01:30,55.8
27/04/2023 01:45,50.9
27/04/2023 02:00,50.6
27/04/2023 02:15,39.7
27/04/2023 02:30,42.4
27/04/2023 02:45,44.9
27/04/2023 03:00,56.6
27/04/2023 03:15,59
27/04/2023 03:30,57.7
27/04/2023 03:45,59.6
27/04/2023 04:00,62.6
27/04/2023 04:15,58.5
27/04/2023 04:30,55.7
27/04/2023 04:45,49.5
27/04/2023 05:00,44.7
27/04/2023 05:15,38.9
27/04/2023 05:30,43.4
27/04/2023 05:45,46.2
27/04/2023 06:00,50.6
27/04/2023 06:15,49.5
27/04/2023 06:30,46.2
27/04/2023 06:45,39
27/04/2023 07:00,53.4
27/04/2023 07:15,57.3
27/04/2023 07:30,62.2
27/04/2023 07:45,60.7
27/04/2023 08:00,60.3
27/04/2023 08:15,58.7
27/04/2023 08:30,57.5
27/04/2023 08:45,54.16666666
27/04/2023 09:00,50.83333333
27/04/2023 09:15,47.5
27/04/2023 09:30,42.9
27/04/2023 09:45,33.8
27/04/2023 10:00,29.7
27/04/2023 10:15,28.7
27/04/2023 10:30,29.6
27/04/2023 10:45,32.9
27/04/2023 11:00,47.6
27/04/2023 11:15,48.4
27/04/2023 11:30,52.7
27/04/2023 11:45,55.4
27/04/2023 12:00,64.4
27/04/2023 12:15,66.3
27/04/2023 12:30,67.4
27/04/2023 12:45,67.6
27/04/2023 13:00,70.8
27/04/2023 13:15,70.8
27/04/2023 13:30,72.5
27/04/2023 13:45,73.1
27/04/2023 14:00,73.5
27/04/2023 14:15,74.1
27/04/2023 14:30,73.9
27/04/2023 14:45,73.3
27/04/2023 15:00,71.7
27/04/2023 15:15,71
27/04/2023 15:30,70.7
27/04/2023 15:45,69.3
27/04/2023 16:00,69.5
27/04/2023 16:15,67.1
27/04/2023 16:30,66.3
27/04/2023 16:45,66.4
27/04/2023 17:00,66.3
27/04/2023 17:15,69.6
27/04/2023 17:30,70.5
27/04/2023 17:45,65.6
27/04/2023 18:00,64.5
27/04/2023 18:15,63.9
27/04/2023 18:30,60.3
27/04/2023 18:45,54.7
27/04/2023 19:00,46.4
27/04/2023 19:15,31.5
27/04/2023 19:30,9.4
27/04/2023 19:45,26.5
27/04/2023 20:00,27.7
27/04/2023 20:15,17.3
27/04/2023 20:30,9
27/04/2023 20:45,7.3
27/04/2023 21:00,4.4
27/04/2023 21:15,5.5
27/04/2023 21:30,6.4
27/04/2023 21:45,3.5
27/04/2023 22:00,6.8
27/04/2023 22:15,14.4
27/04/2023 22:30,10.6
27/04/2023 22:45,5.8
27/04/2023 23:00,4.4
27/04/2023 23:15,2.2
27/04/2023 23:30,4.6
27/04/2023 23:45,12.2
28/04/2023 00:00,8.1
28/04/2023 00:15,3.9
28/04/2023 00:30,4.8
28/04/2023 00:45,3
28/04/2023 01:00,2.5
28/04/2023 01:15,1.4
28/04/2023 01:30,1.4
28/04/2023 01:45,3.5
28/04/2023 02:00,2.1
28/04/2023 02:15,1.6
28/04/2023 02:30,2
28/04/2023 02:45,1.5
28/04/2023 03:00,1.2
28/04/2023 03:15,1.6
28/04/2023 03:30,1.1
28/04/2023 03:45,1.2
28/04/2023 04:00,1.3
28/04/2023 04:15,1.2
28/04/2023 04:30,0.5
28/04/2023 04:45,0.5
28/04/2023 05:00,2.1
28/04/2023 05:15,2.2
28/04/2023 05:30,2
28/04/2023 05:45,2.5
28/04/2023 06:00,2
28/04/2023 06:15,1.9
28/04/2023 06:30,1.4
28/04/2023 06:45,3.3
28/04/2023 07:00,5
28/04/2023 07:15,12.8
28/04/2023 07:30,22.9
28/04/2023 07:45,28.4
28/04/2023 08:00,34.7
28/04/2023 08:15,40.2
28/04/2023 08:30,48.2
28/04/2023 08:45,51.06666667
28/04/2023 09:00,53.93333334
28/04/2023 09:15,56.8
28/04/2023 09:30,58.8
28/04/2023 09:45,60.1
28/04/2023 10:00,58.4
28/04/2023 10:15,60.2
28/04/2023 10:30,60.2
28/04/2023 10:45,62.8
28/04/2023 11:00,66
28/04/2023 11:15,67.8
28/04/2023 11:30,68.3
28/04/2023 11:45,66.3
28/04/2023 12:00,68.1
28/04/2023 12:15,69.5
28/04/2023 12:30,70.3
28/04/2023 12:45,70.8
28/04/2023 13:00,73
28/04/2023 13:15,72.9
28/04/2023 13:30,72.5
28/04/2023 13:45,74.5
28/04/2023 14:00,74.2
28/04/2023 14:15,73.5
28/04/2023 14:30,72.1
28/04/2023 14:45,71.4
28/04/2023 15:00,71.5
28/04/2023 15:15,71.2
28/04/2023 15:30,70.8
28/04/2023 15:45,72
28/04/2023 16:00,69.1
28/04/2023 16:15,69.1
28/04/2023 16:30,70.7
28/04/2023 16:45,69.5
28/04/2023 17:00,70.7
28/04/2023 17:15,69.9
28/04/2023 17:30,66.6
28/04/2023 17:45,64.6
28/04/2023 18:00,62.9
28/04/2023 18:15,57.4
28/04/2023 18:30,56.4
28/04/2023 18:45,53.9
28/04/2023 19:00,49.1
28/04/2023 19:15,39.5
28/04/2023 19:30,29.1
28/04/2023 19:45,57.9
28/04/2023 20:00,54.7
28/04/2023 20:15,56.3
28/04/2023 20:30,57.2
28/04/2023 20:45,55.4
28/04/2023 21:00,51.9
28/04/2023 21:15,51.1
28/04/2023 21:30,48.1
28/04/2023 21:45,45.5
28/04/2023 22:00,43.7
28/04/2023 22:15,45.3
28/04/2023 22:30,46.5
28/04/2023 22:45,43.8
28/04/2023 23:00,43.6
28/04/2023 23:15,41.2
28/04/2023 23:30,41.1
28/04/2023 23:45,40.9
29/04/2023 00:00,38.6
29/04/2023 00:15,36.5
29/04/2023 00:30,38.1
29/04/2023 00:45,37.7
29/04/2023 01:00,34.3
29/04/2023 01:15,33.9
29/04/2023 01:30,39
29/04/2023 01:45,39.1
29/04/2023 02:00,36.8
29/04/2023 02:15,36.7
29/04/2023 02:30,39.3
29/04/2023 02:45,36.2
29/04/2023 03:00,36.3
29/04/2023 03:15,37.6
29/04/2023 03:30,39.9
29/04/2023 03:45,42.6
29/04/2023 04:00,43.4
29/04/2023 04:15,42.5
29/04/2023 04:30,41.8
29/04/2023 04:45,41.1
29/04/2023 05:00,39.8
29/04/2023 05:15,41.9
29/04/2023 05:30,38.3
29/04/2023 05:45,35.1
29/04/2023 06:00,35.4
29/04/2023 06:15,34.5
29/04/2023 06:30,31.2
29/04/2023 06:45,22.8
29/04/2023 07:00,11
29/04/2023 07:15,9.7
29/04/2023 07:30,9.8
29/04/2023 07:45,14.5
29/04/2023 08:00,24
29/04/2023 08:15,29.1
29/04/2023 08:30,32.5
29/04/2023 08:45,34.56
29/04/2023 09:00,36.62
29/04/2023 09:15,38.68
29/04/2023 09:30,40.74
29/04/2023 09:45,42.8
29/04/2023 10:00,43.1
29/04/2023 10:15,46.9
29/04/2023 10:30,52.5
29/04/2023 10:45,54.6
29/04/2023 11:00,55.1
29/04/2023 11:15,58.3
29/04/2023 11:30,59.9
29/04/2023 11:45,60.6
29/04/2023 12:00,63.2
29/04/2023 12:15,64.1
29/04/2023 12:30,66.1
29/04/2023 12:45,64.2
29/04/2023 13:00,64.3
29/04/2023 13:15,62.6
29/04/2023 13:30,60.9
29/04/2023 13:45,61.2
29/04/2023 14:00,60.7
29/04/2023 14:15,62.2
29/04/2023 14:30,65.2
29/04/2023 14:45,67.6
29/04/2023 15:00,67.7
29/04/2023 15:15,66.1
29/04/2023 15:30,68.2
29/04/2023 15:45,68.5
29/04/2023 16:00,67.5
29/04/2023 16:15,62.6
29/04/2023 16:30,52.1
29/04/2023 16:45,54.3
29/04/2023 17:00,44.8
29/04/2023 17:15,42.2
29/04/2023 17:30,40
29/04/2023 17:45,38.6
29/04/2023 18:00,41.2
29/04/2023 18:15,39.1
29/04/2023 18:30,34.4
29/04/2023 18:45,33.1
29/04/2023 19:00,29.4
29/04/2023 19:15,17
29/04/2023 19:30,9.5
29/04/2023 19:45,9.8
29/04/2023 20:00,4.9
29/04/2023 20:15,1
29/04/2023 20:30,3
29/04/2023 20:45,3.3
29/04/2023 21:00,5.6
29/04/2023 21:15,11
29/04/2023 21:30,40.3
29/04/2023 21:45,55.4
29/04/2023 22:00,55.1
29/04/2023 22:15,50.4
29/04/2023 22:30,52.3
29/04/2023 22:45,51.6
29/04/2023 23:00,49.6
29/04/2023 23:15,48.4
29/04/2023 23:30,46.9
29/04/2023 23:45,41.9
30/04/2023 00:00,39.7
30/04/2023 00:15,44.8
30/04/2023 00:30,45.1
30/04/2023 00:45,43.9
30/04/2023 01:00,44.2
30/04/2023 01:15,41.9
30/04/2023 01:30,38.8
30/04/2023 01:45,39
30/04/2023 02:00,38.3
30/04/2023 02:15,37
30/04/2023 02:30,37.3
30/04/2023 02:45,36.6
30/04/2023 03:00,35.7
