From,NH3 (µg/m3)
20/04/2023 02:15,11
20/04/2023 02:30,11.5
20/04/2023 02:45,11.6
20/04/2023 03:00,11.1
20/04/2023 03:15,11.1
20/04/2023 03:30,11.2
20/04/2023 03:45,11.2
20/04/2023 04:00,11.2
20/04/2023 04:15,11.1
20/04/2023 04:30,11.2
20/04/2023 04:45,11.6
20/04/2023 05:00,11.2
20/04/2023 05:15,11.2
20/04/2023 05:30,11.1
20/04/2023 05:45,11.8
20/04/2023 06:00,11
20/04/2023 06:15,10.8
20/04/2023 06:30,10.9
20/04/2023 06:45,9.5
20/04/2023 07:00,11.7
20/04/2023 07:15,12.3
20/04/2023 07:30,13.9
20/04/2023 07:45,14.8
20/04/2023 08:00,13.8
20/04/2023 08:15,12.3
20/04/2023 08:30,11.2
20/04/2023 08:45,10.1
20/04/2023 09:00,9.9
20/04/2023 09:15,9.5
20/04/2023 09:30,9.8
20/04/2023 09:45,10.5
20/04/2023 10:00,11.2
20/04/2023 10:15,10.5
20/04/2023 10:30,9.4
20/04/2023 10:45,8.9
20/04/2023 11:00,9.1
20/04/2023 11:15,9.5
20/04/2023 11:30,9.3
20/04/2023 11:45,10.46666667
20/04/2023 12:00,11.63333333
20/04/2023 12:15,12.8
20/04/2023 12:30,8.2
20/04/2023 12:45,8
20/04/2023 13:00,7.8
20/04/2023 13:15,7.8
20/04/2023 13:30,7.9
20/04/2023 13:45,8.1
20/04/2023 14:00,7.7
20/04/2023 14:15,8
20/04/2023 14:30,8.2
20/04/2023 14:45,8.1
20/04/2023 15:00,7.9
20/04/2023 15:15,7.9
20/04/2023 15:30,7.9
20/04/2023 15:45,8
20/04/2023 16:00,7.8
20/04/2023 16:15,7.4
20/04/2023 16:30,7.6
20/04/2023 16:45,7.4
20/04/2023 17:00,7.2
20/04/2023 17:15,7.5
20/04/2023 17:30,7.8
20/04/2023 17:45,7.9
20/04/2023 18:00,8.2
20/04/2023 18:15,8.4
20/04/2023 18:30,8.6
20/04/2023 18:45,8.7
20/04/2023 19:00,8.8
20/04/2023 19:15,9
20/04/2023 19:30,9.7
20/04/2023 19:45,10.3
20/04/2023 20:00,10.6
20/04/2023 20:15,10.8
20/04/2023 20:30,11.1
20/04/2023 20:45,11.1
20/04/2023 21:00,11.2
20/04/2023 21:15,11.4
20/04/2023 21:30,11.9
20/04/2023 21:45,11.6
20/04/2023 22:00,10.9
20/04/2023 22:15,9.9
20/04/2023 22:30,9.4
20/04/2023 22:45,8.7
20/04/2023 23:00,8.5
20/04/2023 23:15,8.5
20/04/2023 23:30,8.6
20/04/2023 23:45,8.5
21/04/2023 00:00,8.3
21/04/2023 00:15,7.9
21/04/2023 00:30,8
21/04/2023 00:45,7.9
21/04/2023 01:00,7.7
21/04/2023 01:15,7.8
21/04/2023 01:30,8.1
21/04/2023 01:45,8.3
21/04/2023 02:00,8.7
21/04/2023 02:15,8.8
21/04/2023 02:30,9
21/04/2023 02:45,9.2
21/04/2023 03:00,9.1
21/04/2023 03:15,9.5
21/04/2023 03:30,9.9
21/04/2023 03:45,10.1
21/04/2023 04:00,9.8
21/04/2023 04:15,9.7
21/04/2023 04:30,10
21/04/2023 04:45,10.2
21/04/2023 05:00,9.7
21/04/2023 05:15,9.6
21/04/2023 05:30,10
21/04/2023 05:45,10.2
21/04/2023 06:00,9.8
21/04/2023 06:15,9.3
21/04/2023 06:30,9.4
21/04/2023 06:45,9.3
21/04/2023 07:00,9.4
21/04/2023 07:15,9.5
21/04/2023 07:30,9.7
21/04/2023 07:45,9.6
21/04/2023 08:00,9.4
21/04/2023 08:15,10
21/04/2023 08:30,9.9
21/04/2023 08:45,10
21/04/2023 09:00,9.9
21/04/2023 09:15,9.4
21/04/2023 09:30,8.8
21/04/2023 09:45,8.3
21/04/2023 10:00,9.3
21/04/2023 10:15,9.4
21/04/2023 10:30,9
21/04/2023 10:45,10
21/04/2023 11:00,11.8
21/04/2023 11:15,12.7
21/04/2023 11:30,11.9
21/04/2023 11:45,12.53333333
21/04/2023 12:00,13.16666667
21/04/2023 12:15,13.8
21/04/2023 12:30,10.4
21/04/2023 12:45,10
21/04/2023 13:00,9.5
21/04/2023 13:15,9.8
21/04/2023 13:30,10
21/04/2023 13:45,10.4
21/04/2023 14:00,10.3
21/04/2023 14:15,10.7
21/04/2023 14:30,11.6
21/04/2023 14:45,12.8
21/04/2023 15:00,13.2
21/04/2023 15:15,13.9
21/04/2023 15:30,15.7
21/04/2023 15:45,19.9
21/04/2023 16:00,21.1
21/04/2023 16:15,18.5
21/04/2023 16:30,16.8
21/04/2023 16:45,15.2
21/04/2023 17:00,13.8
21/04/2023 17:15,13.6
21/04/2023 17:30,13.9
21/04/2023 17:45,14
21/04/2023 18:00,14.3
21/04/2023 18:15,15.7
21/04/2023 18:30,15.6
21/04/2023 18:45,15
21/04/2023 19:00,15.3
21/04/2023 19:15,15.2
21/04/2023 19:30,15.5
21/04/2023 19:45,16
21/04/2023 20:00,15.9
21/04/2023 20:15,15.4
21/04/2023 20:30,15.4
21/04/2023 20:45,15.7
21/04/2023 21:00,15.1
21/04/2023 21:15,14.9
21/04/2023 21:30,14.7
21/04/2023 21:45,14.7
21/04/2023 22:00,14.1
21/04/2023 22:15,13.8
21/04/2023 22:30,12.7
21/04/2023 22:45,12
21/04/2023 23:00,11.3
21/04/2023 23:15,11.3
21/04/2023 23:30,11.6
21/04/2023 23:45,11.7
22/04/2023 00:00,12.2
22/04/2023 00:15,12.1
22/04/2023 00:30,12.1
22/04/2023 00:45,11.7
22/04/2023 01:00,6.6
22/04/2023 01:15,12.4
22/04/2023 01:30,11.7
22/04/2023 01:45,12
22/04/2023 02:00,10.2
22/04/2023 02:15,15.5
22/04/2023 02:30,14.1
22/04/2023 02:45,13.1
22/04/2023 03:00,12.9
22/04/2023 03:15,13.3
22/04/2023 03:30,13.5
22/04/2023 03:45,13.1
22/04/2023 04:00,12.9
22/04/2023 04:15,12.8
22/04/2023 04:30,13.1
22/04/2023 04:45,12.9
22/04/2023 05:00,12.6
22/04/2023 05:15,12.8
22/04/2023 05:30,13.3
22/04/2023 05:45,13.4
22/04/2023 06:00,13.4
22/04/2023 06:15,13.7
22/04/2023 06:30,13.8
22/04/2023 06:45,14
22/04/2023 07:00,14.3
22/04/2023 07:15,14.4
22/04/2023 07:30,14.9
22/04/2023 07:45,13
22/04/2023 08:00,12.2
22/04/2023 08:15,12.2
22/04/2023 08:30,12.1
22/04/2023 08:45,13.1
22/04/2023 09:00,13
22/04/2023 09:15,12.5
22/04/2023 09:30,12.1
22/04/2023 09:45,11.9
22/04/2023 10:00,11.6
22/04/2023 10:15,12
22/04/2023 10:30,12
22/04/2023 10:45,12.2
22/04/2023 11:00,12.5
22/04/2023 11:15,12.1
22/04/2023 11:30,11.3
22/04/2023 11:45,12.86666667
22/04/2023 12:00,14.43333333
22/04/2023 12:15,16
22/04/2023 12:30,12.9
22/04/2023 12:45,11.9
22/04/2023 13:00,11.5
22/04/2023 13:15,11.9
22/04/2023 13:30,12.1
22/04/2023 13:45,12.4
22/04/2023 14:00,11.9
22/04/2023 14:15,11.9
22/04/2023 14:30,10.8
22/04/2023 14:45,9.5
22/04/2023 15:00,8.6
22/04/2023 15:15,8.6
22/04/2023 15:30,8.3
22/04/2023 15:45,8.6
22/04/2023 16:00,8.2
22/04/2023 16:15,8.6
22/04/2023 16:30,8.9
22/04/2023 16:45,9.1
22/04/2023 17:00,8.9
22/04/2023 17:15,9.2
22/04/2023 17:30,9.7
22/04/2023 17:45,10
22/04/2023 18:00,9.9
22/04/2023 18:15,10.2
22/04/2023 18:30,10.8
22/04/2023 18:45,10.9
22/04/2023 19:00,10.8
22/04/2023 19:15,11
22/04/2023 19:30,11.4
22/04/2023 19:45,11.9
22/04/2023 20:00,11.7
22/04/2023 20:15,11.5
22/04/2023 20:30,11.6
22/04/2023 20:45,11.4
22/04/2023 21:00,11.4
22/04/2023 21:15,11.3
22/04/2023 21:30,11.4
22/04/2023 21:45,10.6
22/04/2023 22:00,9.4
22/04/2023 22:15,10.1
22/04/2023 22:30,10
22/04/2023 22:45,9.8
22/04/2023 23:00,9.6
22/04/2023 23:15,9.5
22/04/2023 23:30,9.5
22/04/2023 23:45,9.3
23/04/2023 00:00,9.2
23/04/2023 00:15,9.1
23/04/2023 00:30,9.1
23/04/2023 00:45,9.4
23/04/2023 01:00,9
23/04/2023 01:15,8.9
23/04/2023 01:30,9.4
23/04/2023 01:45,9.6
23/04/2023 02:00,9
23/04/2023 02:15,9.6
23/04/2023 02:30,9.7
23/04/2023 02:45,9.7
23/04/2023 03:00,9.7
23/04/2023 03:15,10.1
23/04/2023 03:30,10.5
23/04/2023 03:45,10.1
23/04/2023 04:00,10.1
23/04/2023 04:15,9.9
23/04/2023 04:30,9.9
23/04/2023 04:45,10
23/04/2023 05:00,9.8
23/04/2023 05:15,9.6
23/04/2023 05:30,9.9
23/04/2023 05:45,9.7
23/04/2023 06:00,9.9
23/04/2023 06:15,11
23/04/2023 06:30,11.3
23/04/2023 06:45,11.2
23/04/2023 07:00,11.6
23/04/2023 07:15,11.9
23/04/2023 07:30,12
23/04/2023 07:45,11.6
23/04/2023 08:00,10.6
23/04/2023 08:15,10.6
23/04/2023 08:30,10.6
23/04/2023 08:45,10.7
23/04/2023 09:00,10.3
23/04/2023 09:15,10.6
23/04/2023 09:30,10.7
23/04/2023 09:45,10.8
23/04/2023 10:00,10.8
23/04/2023 10:15,10.4
23/04/2023 10:30,10.1
23/04/2023 10:45,10.5
23/04/2023 11:00,11.2
23/04/2023 11:15,11.4
23/04/2023 11:30,10.8
23/04/2023 11:45,11.56666667
23/04/2023 12:00,12.33333333
23/04/2023 12:15,13.1
23/04/2023 12:30,9.7
23/04/2023 12:45,9.6
23/04/2023 13:00,9.5
23/04/2023 13:15,9.2
23/04/2023 13:30,9.1
23/04/2023 13:45,8.9
23/04/2023 14:00,8.3
23/04/2023 14:15,8.7
23/04/2023 14:30,8.8
23/04/2023 14:45,8
23/04/2023 15:00,7.1
23/04/2023 15:15,7
23/04/2023 15:30,7.3
23/04/2023 15:45,4.8
23/04/2023 16:00,7.1
23/04/2023 16:15,7.4
23/04/2023 16:30,7.8
23/04/2023 16:45,7.6
23/04/2023 17:00,7.8
23/04/2023 17:15,7.8
23/04/2023 17:30,7.3
23/04/2023 17:45,7.8
23/04/2023 18:00,7.7
23/04/2023 18:15,8
23/04/2023 18:30,9.1
23/04/2023 18:45,9.8
23/04/2023 19:00,10.2
23/04/2023 19:15,10.4
23/04/2023 19:30,10.2
23/04/2023 19:45,10.1
23/04/2023 20:00,9.8
23/04/2023 20:15,9.8
23/04/2023 20:30,9.8
23/04/2023 20:45,9.9
23/04/2023 21:00,9.8
23/04/2023 21:15,9.6
23/04/2023 21:30,9.9
23/04/2023 21:45,10
23/04/2023 22:00,9.5
23/04/2023 22:15,9.3
23/04/2023 22:30,9.4
23/04/2023 22:45,8.9
23/04/2023 23:00,8.4
23/04/2023 23:15,8.6
23/04/2023 23:30,9.2
23/04/2023 23:45,9.4
24/04/2023 00:00,9
24/04/2023 00:15,9
24/04/2023 00:30,9.7
24/04/2023 00:45,9.9
24/04/2023 01:00,9.6
24/04/2023 01:15,10.1
24/04/2023 01:30,10.3
24/04/2023 01:45,10
24/04/2023 02:00,9.7
24/04/2023 02:15,9.8
24/04/2023 02:30,10.2
24/04/2023 02:45,10
24/04/2023 03:00,9.7
24/04/2023 03:15,9.9
24/04/2023 03:30,9.8
24/04/2023 03:45,10
24/04/2023 04:00,10
24/04/2023 04:15,10.2
24/04/2023 04:30,10.4
24/04/2023 04:45,10.3
24/04/2023 05:00,9.9
24/04/2023 05:15,10.1
24/04/2023 05:30,10.2
24/04/2023 05:45,10.6
24/04/2023 06:00,10.6
24/04/2023 06:15,11
24/04/2023 06:30,11.1
24/04/2023 06:45,10.4
24/04/2023 07:00,9.8
24/04/2023 07:15,9.5
24/04/2023 07:30,9.8
24/04/2023 07:45,9.9
24/04/2023 08:00,10
24/04/2023 08:15,9.7
24/04/2023 08:30,9.6
24/04/2023 08:45,9.7
24/04/2023 09:00,9.3
24/04/2023 09:15,9.4
24/04/2023 09:30,9.5
24/04/2023 09:45,9.5
24/04/2023 10:00,9.2
24/04/2023 10:15,9.4
24/04/2023 10:30,9.5
24/04/2023 10:45,9.5
24/04/2023 11:00,9.9
24/04/2023 11:15,10.6
24/04/2023 11:30,10
24/04/2023 11:45,11.33333333
24/04/2023 12:00,12.66666667
24/04/2023 12:15,14
24/04/2023 12:30,11.3
24/04/2023 12:45,8
24/04/2023 13:00,11.9
24/04/2023 13:15,11.5
24/04/2023 13:30,11.5
24/04/2023 13:45,11.8
24/04/2023 14:00,11.2
24/04/2023 14:15,11.6
24/04/2023 14:30,12.2
24/04/2023 14:45,10.9
24/04/2023 15:00,9.3
24/04/2023 15:15,8.7
24/04/2023 15:30,8.7
24/04/2023 15:45,8.6
24/04/2023 16:00,8.6
24/04/2023 16:15,8.8
24/04/2023 16:30,9.3
24/04/2023 16:45,9.8
24/04/2023 17:00,9.9
24/04/2023 17:15,9.9
24/04/2023 17:30,10.4
24/04/2023 17:45,10.4
24/04/2023 18:00,10.2
24/04/2023 18:15,10.8
24/04/2023 18:30,11.3
24/04/2023 18:45,10.8
24/04/2023 19:00,10.6
24/04/2023 19:15,10.6
24/04/2023 19:30,11.2
24/04/2023 19:45,11.2
24/04/2023 20:00,10.7
24/04/2023 20:15,10.6
24/04/2023 20:30,10.7
24/04/2023 20:45,10.9
24/04/2023 21:00,11.2
24/04/2023 21:15,10.8
24/04/2023 21:30,10.8
24/04/2023 21:45,10.6
24/04/2023 22:00,10.4
24/04/2023 22:15,10.7
24/04/2023 22:30,10.5
24/04/2023 22:45,9.9
24/04/2023 23:00,9.8
24/04/2023 23:15,9.9
24/04/2023 23:30,9.8
24/04/2023 23:45,9.5
25/04/2023 00:00,9.1
25/04/2023 00:15,9.1
25/04/2023 00:30,9.2
25/04/2023 00:45,9.7
25/04/2023 01:00,9.3
25/04/2023 01:15,9.4
25/04/2023 01:30,9.2
25/04/2023 01:45,9.1
25/04/2023 02:00,9
25/04/2023 02:15,9
25/04/2023 02:30,9.5
25/04/2023 02:45,9.8
25/04/2023 03:00,9.8
25/04/2023 03:15,9.9
25/04/2023 03:30,9.5
25/04/2023 03:45,9.8
25/04/2023 04:00,9.4
25/04/2023 04:15,9.3
25/04/2023 04:30,9.3
25/04/2023 04:45,9.3
25/04/2023 05:00,9.1
25/04/2023 05:15,9.2
25/04/2023 05:30,9.7
25/04/2023 05:45,9.9
25/04/2023 06:00,9.4
25/04/2023 06:15,9
25/04/2023 06:30,9.6
25/04/2023 06:45,9.8
25/04/2023 07:00,9.3
25/04/2023 07:15,9.4
25/04/2023 07:30,9.4
25/04/2023 07:45,8.2
25/04/2023 08:00,7.5
25/04/2023 08:15,8.6
25/04/2023 08:30,9.6
25/04/2023 08:45,9.8
25/04/2023 09:00,9.5
25/04/2023 09:15,9.1
25/04/2023 09:30,6.8
25/04/2023 09:45,7.8
25/04/2023 10:00,8.3
25/04/2023 10:15,9.1
25/04/2023 10:30,9.4
25/04/2023 10:45,9.8
25/04/2023 11:00,10.8
25/04/2023 11:15,10.9
25/04/2023 11:30,10.6
25/04/2023 11:45,11.76666667
25/04/2023 12:00,12.93333333
25/04/2023 12:15,14.1
25/04/2023 12:30,9.8
25/04/2023 12:45,9.6
25/04/2023 13:00,9.3
25/04/2023 13:15,9.6
25/04/2023 13:30,9.6
25/04/2023 13:45,9.6
25/04/2023 14:00,9.6
25/04/2023 14:15,10
25/04/2023 14:30,10.3
25/04/2023 14:45,10.2
25/04/2023 15:00,9.4
25/04/2023 15:15,8.7
25/04/2023 15:30,9.2
25/04/2023 15:45,9.6
25/04/2023 16:00,9.5
25/04/2023 16:15,8.7
25/04/2023 16:30,8.9
25/04/2023 16:45,9.2
25/04/2023 17:00,9
25/04/2023 17:15,9.3
25/04/2023 17:30,9.4
25/04/2023 17:45,9.7
25/04/2023 18:00,10.4
25/04/2023 18:15,10.9
25/04/2023 18:30,12.3
25/04/2023 18:45,13.4
25/04/2023 19:00,12.6
25/04/2023 19:15,12.7
25/04/2023 19:30,12.6
25/04/2023 19:45,12.7
25/04/2023 20:00,12.7
25/04/2023 20:15,12.4
25/04/2023 20:30,11.9
25/04/2023 20:45,11.8
25/04/2023 21:00,11.3
25/04/2023 21:15,11.7
25/04/2023 21:30,12
25/04/2023 21:45,12.7
25/04/2023 22:00,12.6
25/04/2023 22:15,13
25/04/2023 22:30,13.5
25/04/2023 22:45,12.6
25/04/2023 23:00,11.6
25/04/2023 23:15,11.5
25/04/2023 23:30,11.4
25/04/2023 23:45,11.5
26/04/2023 00:00,11
26/04/2023 00:15,11.2
26/04/2023 00:30,11.4
26/04/2023 00:45,11.5
26/04/2023 01:00,11.2
26/04/2023 01:15,11.1
26/04/2023 01:30,10.9
26/04/2023 01:45,11
26/04/2023 02:00,10.9
26/04/2023 02:15,11.1
26/04/2023 02:30,11.3
26/04/2023 02:45,11.4
26/04/2023 03:00,11.2
26/04/2023 03:15,10.9
26/04/2023 03:30,10.7
26/04/2023 03:45,11.2
26/04/2023 04:00,11.1
26/04/2023 04:15,11.1
26/04/2023 04:30,11.4
26/04/2023 04:45,11.7
26/04/2023 05:00,11.2
26/04/2023 05:15,10.9
26/04/2023 05:30,9.3
26/04/2023 05:45,12.7
26/04/2023 06:00,11.5
26/04/2023 06:15,12.1
26/04/2023 06:30,13.3
26/04/2023 06:45,13.5
26/04/2023 07:00,12.3
26/04/2023 07:15,10.9
26/04/2023 07:30,13.3
26/04/2023 07:45,12.6
26/04/2023 08:00,11.9
26/04/2023 08:15,11.2
26/04/2023 08:30,10.9
26/04/2023 08:45,10.5
26/04/2023 09:00,10.4
26/04/2023 09:15,9.6
26/04/2023 09:30,9
26/04/2023 09:45,8.9
26/04/2023 10:00,9.2
26/04/2023 10:15,9.1
26/04/2023 10:30,8.9
26/04/2023 10:45,9.6
26/04/2023 11:00,10.7
26/04/2023 11:15,11
26/04/2023 11:30,10.8
26/04/2023 11:45,11.86666667
26/04/2023 12:00,12.93333333
26/04/2023 12:15,14
26/04/2023 12:30,10.9
26/04/2023 12:45,11.6
26/04/2023 13:00,12.1
26/04/2023 13:15,12.7
26/04/2023 13:30,13.2
26/04/2023 13:45,14.3
26/04/2023 14:00,14.7
26/04/2023 14:15,14.3
26/04/2023 14:30,15
26/04/2023 14:45,15.4
26/04/2023 15:00,13.9
26/04/2023 15:15,13.1
26/04/2023 15:30,13.2
26/04/2023 15:45,13.6
26/04/2023 16:00,13.1
26/04/2023 16:15,13.2
26/04/2023 16:30,13.5
26/04/2023 16:45,13.9
26/04/2023 17:00,13.8
26/04/2023 17:15,13.4
26/04/2023 17:30,12.8
26/04/2023 17:45,13
26/04/2023 18:00,13.7
26/04/2023 18:15,13.6
26/04/2023 18:30,14.1
26/04/2023 18:45,14.8
26/04/2023 19:00,14.4
26/04/2023 19:15,14.2
26/04/2023 19:30,14.3
26/04/2023 19:45,13.9
26/04/2023 20:00,13.8
26/04/2023 20:15,13.6
26/04/2023 20:30,13.3
26/04/2023 20:45,13
26/04/2023 21:00,12.8
26/04/2023 21:15,13.1
26/04/2023 21:30,13.1
26/04/2023 21:45,12.9
26/04/2023 22:00,12.7
26/04/2023 22:15,12.6
26/04/2023 22:30,12.5
26/04/2023 22:45,12.2
26/04/2023 23:00,11.2
26/04/2023 23:15,10.6
26/04/2023 23:30,9.9
26/04/2023 23:45,9.8
27/04/2023 00:00,9.5
27/04/2023 00:15,9.2
27/04/2023 00:30,9.4
27/04/2023 00:45,9.4
27/04/2023 01:00,9.3
27/04/2023 01:15,9.6
27/04/2023 01:30,9.5
27/04/2023 01:45,9.2
27/04/2023 02:00,8.8
27/04/2023 02:15,8.7
27/04/2023 02:30,8.9
27/04/2023 02:45,9.7
27/04/2023 03:00,10.2
27/04/2023 03:15,10.4
27/04/2023 03:30,10.8
27/04/2023 03:45,11.1
27/04/2023 04:00,11.4
27/04/2023 04:15,11.8
27/04/2023 04:30,11.8
27/04/2023 04:45,11.4
27/04/2023 05:00,11.3
27/04/2023 05:15,11.2
27/04/2023 05:30,11.3
27/04/2023 05:45,11.1
27/04/2023 06:00,11.3
27/04/2023 06:15,11.1
27/04/2023 06:30,10.7
27/04/2023 06:45,10.7
27/04/2023 07:00,9.5
27/04/2023 07:15,9.4
27/04/2023 07:30,9.1
27/04/2023 07:45,9
27/04/2023 08:00,8.9
27/04/2023 08:15,8.5
27/04/2023 08:30,8.6
27/04/2023 08:45,9
27/04/2023 09:00,9.4
27/04/2023 09:15,9
27/04/2023 09:30,8.8
27/04/2023 09:45,8.7
27/04/2023 10:00,8.7
27/04/2023 10:15,8.1
27/04/2023 10:30,8.2
27/04/2023 10:45,9
27/04/2023 11:00,11.4
27/04/2023 11:15,13.2
27/04/2023 11:30,13.3
27/04/2023 11:45,14.7
27/04/2023 12:00,16.1
27/04/2023 12:15,17.5
27/04/2023 12:30,12.9
27/04/2023 12:45,12.1
27/04/2023 13:00,11.2
27/04/2023 13:15,11.4
27/04/2023 13:30,11.7
27/04/2023 13:45,11.8
27/04/2023 14:00,11.3
27/04/2023 14:15,11.8
27/04/2023 14:30,12.6
27/04/2023 14:45,13.6
27/04/2023 15:00,12.6
27/04/2023 15:15,11.6
27/04/2023 15:30,10.9
27/04/2023 15:45,10.3
27/04/2023 16:00,9.8
27/04/2023 16:15,9.4
27/04/2023 16:30,9.5
27/04/2023 16:45,9.8
27/04/2023 17:00,9.6
27/04/2023 17:15,10.6
27/04/2023 17:30,10.4
27/04/2023 17:45,10.1
27/04/2023 18:00,9.6
27/04/2023 18:15,9.6
27/04/2023 18:30,9.6
27/04/2023 18:45,10.2
27/04/2023 19:00,10.9
27/04/2023 19:15,11.3
27/04/2023 19:30,12
27/04/2023 19:45,12.4
27/04/2023 20:00,12.4
27/04/2023 20:15,12.6
27/04/2023 20:30,12.4
27/04/2023 20:45,12.5
27/04/2023 21:00,12.9
27/04/2023 21:15,12.8
27/04/2023 21:30,12.8
27/04/2023 21:45,12.6
27/04/2023 22:00,11.9
27/04/2023 22:15,11.5
27/04/2023 22:30,11.4
27/04/2023 22:45,11.4
27/04/2023 23:00,11.2
27/04/2023 23:15,10.8
27/04/2023 23:30,11
27/04/2023 23:45,10.5
28/04/2023 00:00,10.6
28/04/2023 00:15,10.9
28/04/2023 00:30,11.3
28/04/2023 00:45,11.1
28/04/2023 01:00,10.1
28/04/2023 01:15,9.8
28/04/2023 01:30,10
28/04/2023 01:45,10
28/04/2023 02:00,9.7
28/04/2023 02:15,9.8
28/04/2023 02:30,9.8
28/04/2023 02:45,9.9
28/04/2023 03:00,11.1
28/04/2023 03:15,11.6
28/04/2023 03:30,12.3
28/04/2023 03:45,12.7
28/04/2023 04:00,13.3
28/04/2023 04:15,13.4
28/04/2023 04:30,12.9
28/04/2023 04:45,12.5
28/04/2023 05:00,12.8
28/04/2023 05:15,12.4
28/04/2023 05:30,12
28/04/2023 05:45,11.5
28/04/2023 06:00,11.2
28/04/2023 06:15,11.3
28/04/2023 06:30,11.9
28/04/2023 06:45,12.1
28/04/2023 07:00,11.3
28/04/2023 07:15,9.5
28/04/2023 07:30,10.1
28/04/2023 07:45,10.7
28/04/2023 08:00,10.2
28/04/2023 08:15,9.7
28/04/2023 08:30,9.4
28/04/2023 08:45,9.1
28/04/2023 09:00,8.7
28/04/2023 09:15,8.1
28/04/2023 09:30,8
28/04/2023 09:45,8.4
28/04/2023 10:00,8.3
28/04/2023 10:15,8.8
28/04/2023 10:30,9.3
28/04/2023 10:45,10.5
28/04/2023 11:00,11.4
28/04/2023 11:15,12.1
28/04/2023 11:30,11.7
28/04/2023 11:45,12.23333333
28/04/2023 12:00,12.76666667
28/04/2023 12:15,13.3
28/04/2023 12:30,9.8
28/04/2023 12:45,10.2
28/04/2023 13:00,9.7
28/04/2023 13:15,9.6
28/04/2023 13:30,9.8
28/04/2023 13:45,9.8
28/04/2023 14:00,9.4
28/04/2023 14:15,9.6
28/04/2023 14:30,9.7
28/04/2023 14:45,9.6
28/04/2023 15:00,10
28/04/2023 15:15,9.9
28/04/2023 15:30,9.3
28/04/2023 15:45,9.5
28/04/2023 16:00,9.6
28/04/2023 16:15,10.1
28/04/2023 16:30,10
28/04/2023 16:45,10.6
28/04/2023 17:00,10.9
28/04/2023 17:15,10.2
28/04/2023 17:30,10.3
28/04/2023 17:45,10.4
28/04/2023 18:00,11.4
28/04/2023 18:15,11.7
28/04/2023 18:30,11.7
28/04/2023 18:45,11.8
28/04/2023 19:00,12.1
28/04/2023 19:15,13.1
28/04/2023 19:30,13.9
28/04/2023 19:45,14.1
28/04/2023 20:00,13.6
28/04/2023 20:15,13.6
28/04/2023 20:30,13.8
28/04/2023 20:45,14.1
28/04/2023 21:00,13.7
28/04/2023 21:15,13.5
28/04/2023 21:30,13.5
28/04/2023 21:45,13.2
28/04/2023 22:00,12.4
28/04/2023 22:15,12.1
28/04/2023 22:30,11.9
28/04/2023 22:45,12.3
28/04/2023 23:00,12
28/04/2023 23:15,10.4
28/04/2023 23:30,10.1
28/04/2023 23:45,10.2
29/04/2023 00:00,10
29/04/2023 00:15,9.8
29/04/2023 00:30,9.8
29/04/2023 00:45,10.5
29/04/2023 01:00,10.1
29/04/2023 01:15,9.8
29/04/2023 01:30,9.9
29/04/2023 01:45,9.8
29/04/2023 02:00,9.3
29/04/2023 02:15,9.5
29/04/2023 02:30,9.4
29/04/2023 02:45,9.4
29/04/2023 03:00,9.3
29/04/2023 03:15,10.1
29/04/2023 03:30,10.9
29/04/2023 03:45,11.7
29/04/2023 04:00,11.7
29/04/2023 04:15,11.9
29/04/2023 04:30,11.8
29/04/2023 04:45,12.2
29/04/2023 05:00,11.8
29/04/2023 05:15,11.7
29/04/2023 05:30,11.6
29/04/2023 05:45,11.6
29/04/2023 06:00,11.2
29/04/2023 06:15,11.6
29/04/2023 06:30,11.7
29/04/2023 06:45,11.5
29/04/2023 07:00,11.1
29/04/2023 07:15,10.1
29/04/2023 07:30,10.3
29/04/2023 07:45,10.1
29/04/2023 08:00,9.4
29/04/2023 08:15,9.1
29/04/2023 08:30,9.3
29/04/2023 08:45,9.3
29/04/2023 09:00,9
29/04/2023 09:15,8.7
29/04/2023 09:30,8.3
29/04/2023 09:45,8.2
29/04/2023 10:00,8.4
29/04/2023 10:15,8.6
29/04/2023 10:30,9.3
29/04/2023 10:45,10.2
29/04/2023 11:00,11.2
29/04/2023 11:15,14
29/04/2023 11:30,17.9
29/04/2023 11:45,17.86666667
29/04/2023 12:00,17.83333333
29/04/2023 12:15,17.8
29/04/2023 12:30,13.3
29/04/2023 12:45,12.6
29/04/2023 13:00,12.2
29/04/2023 13:15,12
29/04/2023 13:30,11.9
29/04/2023 13:45,11.6
29/04/2023 14:00,10.8
29/04/2023 14:15,11
29/04/2023 14:30,11
29/04/2023 14:45,11.2
29/04/2023 15:00,10.9
29/04/2023 15:15,11.2
29/04/2023 15:30,11.7
29/04/2023 15:45,10.8
29/04/2023 16:00,9.5
29/04/2023 16:15,8.5
29/04/2023 16:30,9.3
29/04/2023 16:45,9
29/04/2023 17:00,8.6
29/04/2023 17:15,8.7
29/04/2023 17:30,8.1
29/04/2023 17:45,8
29/04/2023 18:00,8.5
29/04/2023 18:15,9.2
29/04/2023 18:30,9.2
29/04/2023 18:45,9.3
29/04/2023 19:00,9.1
29/04/2023 19:15,9.4
29/04/2023 19:30,10.6
29/04/2023 19:45,11.5
29/04/2023 20:00,11.9
29/04/2023 20:15,12.3
29/04/2023 20:30,12.2
29/04/2023 20:45,12.3
29/04/2023 21:00,12.1
29/04/2023 21:15,12.3
